"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,-1576.47549627425,0,-1900.09226295508,0,5741.37682270349,0,2740.3631730234
0,8,5,-1070.08256968305,5,-1654.02345049782,5,5856.92804332531,5,2895.53921627872
0,8,10,-555.545668603039,10,-1395.3665208556,10,5927.90450502758,10,3028.67845772377
0,8,15,-36.7807295373124,15,-1126.09000944433,15,5953.76603407999,15,3138.76762733949
0,8,20,482.264133089005,20,-848.243273109445,20,5934.31580863083,20,3224.96888007145
0,8,25,997.638674463468,25,-563.940893282907,25,5869.70185664014,25,3286.62617233661
0,8,30,1505.42058313456,30,-275.346582741665,30,5760.41592929753,30,3323.27025491115
0,8,35,2001.7453321702,35,15.3432815530523,35,5607.28975849873,35,3334.62224420037
0,8,40,2482.83559054115,40,305.916374210626,40,5411.48872686363,40,3320.59574471126
0,8,45,2945.02997089096,45,594.1612585431,45,5174.50299847086,45,3281.29750657437
0,8,50,3384.81089490457,50,877.884216933683,50,4898.1361778094,50,3217.02661311085
0,8,55,3798.83136420327,55,1154.92594635242,55,4584.49158325931,55,3128.27220462777
0,8,60,4183.94043302328,60,1423.17799195606,60,4235.95623956893,60,3015.70975576507
0,8,65,4537.20718881568,65,1680.59879370254,65,3855.18271115511,65,2880.19593472566
0,8,70,4855.94305826059,70,1925.22922385566,70,3445.06891448644,70,2722.76208351314
0,8,75,5137.72226893355,75,2155.20749713005,75,3008.73606318904,75,2544.60636879639
0,8,80,5380.4003108984,80,2368.7833400014,80,2549.50491372626,80,2347.08466313776
0,8,85,5582.13025772278,85,2564.33131134486,85,2070.87049243687,85,2131.70022598419
0,8,90,5741.37682270349,90,2740.36317302341,90,1576.47549627425,90,1900.09226295509
5,8,0,-2255.480688298,0,-625.694614230276,0,6033.22557529454,0,2078.98263110448
5,8,5,-1729.6636348403,5,-452.111680831263,5,6205.30002635779,5,2286.45734535829
5,8,10,-1186.52226015464,10,-255.450706846903,10,6328.0489653123,10,2483.78103610183
5,8,15,-630.957449571488,15,-35.7887888560968,15,6399.02449402679,15,2667.80577713301
5,8,20,-68.2558480820821,20,206.30071128913,20,6416.32663856976,20,2835.26071466851
5,8,25,495.982524822504,25,469.718406434806,25,6378.67762872693,25,2982.83987570909
5,8,30,1055.93191162621,30,752.82557923434,30,6285.48430399885,30,3107.29505950734
5,8,35,1605.64130968951,35,1053.44799277037,35,6136.88521122861,35,3205.53060488343
5,8,40,2139.14462546718,40,1368.89683494628,40,5933.77953825886,40,3274.69679119756
5,8,45,2650.57665283727,45,1696.00619144212,45,5677.83580232306,45,3312.27872727692
5,8,50,3134.29060164662,50,2031.18586465795,50,5371.47913355393,50,3316.17779973036
5,8,55,3584.97270369571,55,2370.48784790753,55,5017.85700411039,55,3284.78307322929
5,8,60,3997.74947742497,60,2709.68434271765,60,4620.78428660654,60,3217.03043953078
5,8,65,4368.28353642968,65,3044.35488368469,65,4184.66951516081,65,3112.44777583032
5,8,70,4692.85435989919,70,3369.97991481908,70,3714.42510576497,70,2971.18487245577
5,8,75,4968.42116879072,75,3682.03804270606,75,3215.36501568564,75,2794.0274021739
5,8,80,5192.66592118599,80,3976.10416934895,80,2693.09384256648,80,2582.3947083562
5,8,85,5364.01539663328,85,4247.94577201654,85,2153.39165623368,85,2338.32167042511
5,8,90,5481.64232134512,90,4493.61473760562,90,1602.0989098692,90,2064.4253498287
10,8,0,-2559.723128203,0,729.764195761606,0,6150.88098378998,0,1403.8479553783
10,8,5,-2034.30730236056,5,831.083305666171,5,6383.74421190994,5,1654.88975863964
10,8,10,-1482.14522480906,10,965.141975760947,10,6565.1860374136,10,1907.9544175002
10,8,15,-908.705015194775,15,1133.78784354528,15,6689.92932467572,15,2157.64415790583
10,8,20,-320.437980680524,20,1337.89927058214,20,6753.39069007137,20,2398.13488543687
10,8,25,275.33239616554,25,1577.31145866663,25,6751.90912873297,25,2623.36593745013
10,8,30,870.574261761423,30,1850.78139769936,30,6682.95070362859,30,2827.24012384481
10,8,35,1456.75757544935,35,2155.99239983448,35,6545.27567201099,35,3003.82582266479
10,8,40,2025.10086194006,40,2489.59713471264,40,6339.056546665,40,3147.55306683447
10,8,45,2566.8420287084,45,2847.29638783201,45,6065.93858801858,45,3253.39616770207
10,8,50,3073.51895427952,50,3223.94933237741,50,5729.03784218267,50,3317.03641237722
10,8,55,3537.24478095836,55,3613.71002134039,55,5332.87578869018,55,3334.99965058125
10,8,60,3950.96312740854,60,4010.18412012872,60,4883.25363807412,60,3304.76503288565
10,8,65,4308.66973197747,65,4406.59961454676,65,4387.07303000552,65,3224.84264677865
10,8,70,4605.5892342258,70,4795.98530704919,70,3852.11306069641,70,3094.81919961751
10,8,75,4838.2987219963,75,5171.35128324691,75,3286.7759911351,75,2915.37212203112
10,8,80,5004.79308231042,80,5525.86609687557,80,2699.8154945551,80,2688.25345066057
10,8,85,5104.49082637184,85,5853.02608428877,85,2100.06180832188,85,2416.24557433654
10,8,90,5138.18262732582,90,6146.8128870676,90,1496.15766490627,90,2103.09141105797
15,8,0,-2469.80848805232,0,2066.59511246355,0,6093.52700970198,0,752.918650129778
15,8,5,-1961.85751984925,5,2100.40493486187,5,6388.61853730752,5,1036.42705051334
15,8,10,-1418.2479121745,10,2175.4415133443,10,6632.92988768048,10,1333.5900541012
15,8,15,-844.585287480826,15,2295.37629794563,15,6817.47948052535,15,1636.7927376439
15,8,20,-248.280209573218,20,2462.40129229199,20,6934.06008778368,20,1937.71050773876
15,8,25,361.598860951651,25,2677.1177382859,25,6975.71532287424,25,2227.61424765726
15,8,30,974.58730257224,30,2938.49210703373,30,6937.17336100499,30,2497.69007562607
15,8,35,1579.18665024425,35,3243.87946005779,35,6815.2059505726,35,2739.35850071969
15,8,40,2163.30576670432,40,3589.11035795717,40,6608.8866189026,40,2944.57801368852
15,8,45,2714.75354893268,45,3968.63397794224,45,6319.72960335545,45,3106.1196204735
15,8,50,3221.75246358758,50,4375.70736528292,50,5951.69971416473,50,3217.80139272681
15,8,55,3673.44103184464,55,4802.61907614589,55,5511.09239803285,55,3274.67544443297
15,8,60,4060.33436138588,60,5240.93497692038,60,5006.29214055143,60,3273.16339371008
15,8,65,4374.71485721634,65,5681.75456473256,65,4447.42548292064,65,3211.13986209777
15,8,70,4610.93018943966,70,6115.96763537807,70,3845.93180386965,70,3087.96650307491
15,8,75,4765.58219857515,75,6534.50313607472,75,3214.08011012384,75,2904.4811718114
15,8,80,4837.5982444195,80,6928.5642644064,80,2564.46293032803,80,2662.94803176333
15,8,85,4828.18492137794,85,7289.84598669584,85,1909.49871675111,85,2366.97466110358
15,8,90,4740.67228818672,90,7610.73285666202,90,1260.97188043804,90,2021.40171364981
20,8,0,-2008.68035288338,0,3279.77385933539,0,5874.84183925567,0,157.060582245228
20,8,5,-1531.51406188654,5,3254.30112495831,5,6230.47860755948,5,460.836674142252
20,8,10,-1011.05216043716,10,3277.35541820691,10,6538.48319909928,10,788.581093311554
20,8,15,-452.658180638546,15,3354.18637658408,15,6785.4117758675,15,1130.68002058117
20,8,20,135.503411192976,20,3488.04127395091,20,6958.63564693468,20,1476.56452380699
20,8,25,742.658779658069,25,3680.02955477415,25,7047.15991366897,25,1815.12879586598
20,8,30,1355.81326185389,30,3929.08750572952,30,7042.36509857135,30,2135.17090382804
20,8,35,1960.3075993057,35,4232.04217701975,35,6938.6149590076,35,2425.83169517665
20,8,40,2540.50116110759,40,4583.76617159737,40,6733.68700691933,40,2677.00639528298
20,8,45,3080.53472241756,45,4977.40813901823,45,6428.9974134886,45,2879.70577357167
20,8,50,3565.12238928038,50,5404.67913103651,50,6029.60751864243,50,3026.34927385869
20,8,55,3980.32202552808,55,5856.17318777167,55,5544.01428263381,55,3110.98003240345
20,8,60,4314.23544873801,60,6321.70158172403,60,4983.74135841625,60,3129.39966490895
20,8,65,4557.59378380164,65,6790.62332896657,65,4362.76075803037,65,3079.22764888399
