"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-32.4564723534014,0,-40.4429690396035
5,8,0,-32.4564723534012,0,-40.4429690396034
10,8,0,-32.4564723534013,0,-40.4429690396034
15,8,0,-32.4564723534014,0,-40.4429690396035
20,8,0,-32.4564723534014,0,-40.4429690396035
25,8,0,-32.4564723534012,0,-40.4429690396034
30,8,0,-32.4564723534013,0,-40.4429690396034
35,8,0,-32.4564723534015,0,-40.4429690396036
40,8,0,-32.4564723534014,0,-40.4429690396035
45,8,0,-32.4564723534014,0,-40.4429690396035
50,8,0,-32.4564723534014,0,-40.4429690396035
55,8,0,-32.4564723534013,0,-40.4429690396035
60,8,0,-32.4564723534013,0,-40.4429690396034
65,8,0,-32.4564723534013,0,-40.4429690396035
70,8,0,-32.4564723534014,0,-40.4429690396035
75,8,0,-32.4564723534014,0,-40.4429690396035
80,8,0,-32.4564723534012,0,-40.4429690396034
85,8,0,-32.4564723534014,0,-40.4429690396035
90,8,0,-32.4564723534014,0,-40.4429690396035
0,8,5,-9.08269842283908,5,-17.0691951090412
5,8,5,-9.12332872715911,5,-17.1098254133612
10,8,5,-9.16149211851815,5,-17.1479888047203
15,8,5,-9.19693477085908,5,-17.1834314570612
20,8,5,-9.22942144671346,5,-17.2159181329156
25,8,5,-9.25872873753619,5,-17.2452254237383
30,8,5,-9.28463922624235,5,-17.2711359124445
35,8,5,-9.30693787335539,5,-17.2934345595575
40,8,5,-9.3254116467579,5,-17.31190833296
45,8,5,-9.33985295859802,5,-17.3263496448001
50,8,5,-9.35006690440953,5,-17.3365635906116
55,8,5,-9.35588170225698,5,-17.3423783884591
60,8,5,-9.35716119520644,5,-17.3436578814086
65,8,5,-9.35381789419629,5,-17.3403145803984
70,8,5,-9.34582486566928,5,-17.3323215518714
75,8,5,-9.33322484172308,5,-17.3197215279252
80,8,5,-9.3161352425268,5,-17.3026319287289
85,8,5,-9.2947483035205,5,-17.2812449897226
90,8,5,-9.26932611351553,5,-17.2558227997176
0,8,10,-3.2042307205001,10,-11.1907274067022
5,8,10,-3.22021860299119,10,-11.2067152891933
10,8,10,-3.23465330945031,10,-11.2211499956524
15,8,10,-3.24778000364578,10,-11.2342766898479
20,8,10,-3.25986258809225,10,-11.2463592742944
25,8,10,-3.27113595817391,10,-11.257632644376
30,8,10,-3.28176219048433,10,-11.2682588766864
35,8,10,-3.29179698428673,10,-11.2782936704888
40,8,10,-3.30117122020092,10,-11.287667906403
45,8,10,-3.30969035767781,10,-11.2961870438799
50,8,10,-3.31705189477106,10,-11.3035485809732
55,8,10,-3.32287861336266,10,-11.3093752995648
60,8,10,-3.32676316790913,10,-11.3132598541113
65,8,10,-3.32831803985607,10,-11.3148147260582
70,8,10,-3.32722419288425,10,-11.3137208790864
75,8,10,-3.32327203509963,10,-11.3097687213017
80,8,10,-3.3163894876399,10,-11.302886173842
85,8,10,-3.3066538818315,10,-11.2931505680336
90,8,10,-3.29428673200038,10,-11.2807834182025
0,8,15,-0.108959226765413,15,-8.09545591296753
5,8,15,-0.113467432202172,15,-8.09996411840429
10,8,15,-0.116064928700768,15,-8.10256161490288
15,8,15,-0.11761455899173,15,-8.10411124519385
20,8,15,-0.119041817976441,15,-8.10553850417856
25,8,15,-0.121203285656181,15,-8.1076999718583
30,8,15,-0.12476370011321,15,-8.11126038631533
35,8,15,-0.130099768143609,15,-8.11659645434572
40,8,15,-0.137244304534653,15,-8.12374099073677
45,8,15,-0.145878037909769,15,-8.13237472411188
50,8,15,-0.155369485835283,15,-8.1418661720374
55,8,15,-0.164856628863263,15,-8.15135331506538
60,8,15,-0.173358503811293,15,-8.15985519001341
65,8,15,-0.17990097089796,15,-8.16639765710008
70,8,15,-0.183639318763915,15,-8.17013600496603
75,8,15,-0.183961333417829,15,-8.17045801961994
80,8,15,-0.18055786106341,15,-8.16705454726553
85,8,15,-0.173453170788628,15,-8.15994985699074
90,8,15,-0.162993609476978,15,-8.14949029567909
0,8,20,1.75471807057272,20,-6.2317786156294
5,8,20,1.75972825590405,20,-6.22676843029807
10,8,20,1.76813083992393,20,-6.21836584627819
15,8,20,1.77813286463939,20,-6.20836382156273
20,8,20,1.78775034768354,20,-6.19874633851858
25,8,20,1.79509067010679,20,-6.19140601609532
30,8,20,1.79862219670486,20,-6.18787448949725
35,8,20,1.7973899810324,20,-6.18910670516972
40,8,20,1.79114673531955,20,-6.19534995088256
45,8,20,1.78038227722363,20,-6.20611440897849
50,8,20,1.76624997088635,20,-6.22024671531577
55,8,20,1.75040336262929,20,-6.23609332357282
60,8,20,1.73476864935806,20,-6.25172803684406
65,8,20,1.72128721313444,20,-6.26520947306768
70,8,20,1.71166576314027,20,-6.27483092306185
75,8,20,1.70716885575444,20,-6.27932783044768
80,8,20,1.70848011851786,20,-6.27801656768425
85,8,20,1.71564613267773,20,-6.27085055352439
