"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,0.856927445980171,0,-5.29188081218243
5,8,0,0.85692744598017,0,-5.29188081218243
10,8,0,0.856927445980167,0,-5.29188081218244
15,8,0,0.856927445980165,0,-5.29188081218244
20,8,0,0.856927445980167,0,-5.29188081218244
25,8,0,0.856927445980164,0,-5.29188081218244
30,8,0,0.856927445980164,0,-5.29188081218244
35,8,0,0.856927445980164,0,-5.29188081218244
40,8,0,0.856927445980163,0,-5.29188081218244
45,8,0,0.856927445980164,0,-5.29188081218244
50,8,0,0.856927445980162,0,-5.29188081218244
55,8,0,0.856927445980163,0,-5.29188081218244
60,8,0,0.856927445980164,0,-5.29188081218244
65,8,0,0.856927445980165,0,-5.29188081218244
70,8,0,0.856927445980164,0,-5.29188081218244
75,8,0,0.856927445980163,0,-5.29188081218244
80,8,0,0.856927445980165,0,-5.29188081218244
85,8,0,0.856927445980167,0,-5.29188081218244
90,8,0,0.856927445980164,0,-5.29188081218244
0,8,5,1.12484865159419,5,-5.02395960656842
5,8,5,1.12123158960699,5,-5.02757666855562
10,8,5,1.11684477244777,5,-5.03196348571484
15,8,5,1.11169841907419,5,-5.03710983908841
20,8,5,1.10578661812701,5,-5.0430216400356
25,8,5,1.09908870262768,5,-5.04971955553493
30,8,5,1.09157112908209,5,-5.05723712908052
35,8,5,1.08318978595335,5,-5.06561847220925
40,8,5,1.07389266328266,5,-5.07491559487995
45,8,5,1.06362282555424,5,-5.08518543260836
50,8,5,1.0523216407757,5,-5.09648661738691
55,8,5,1.03993222728658,5,-5.10887603087602
60,8,5,1.02640308361417,5,-5.12240517454844
65,8,5,1.01169186419351,5,-5.13711639396909
70,8,5,0.995769254411232,5,-5.15303900375137
75,8,5,0.978622882725978,5,-5.17018537543663
80,8,5,0.960261186998733,5,-5.18854707116387
85,8,5,0.940717128761329,5,-5.20809112940127
90,8,5,0.920051625487022,5,-5.22875663267558
0,8,10,1.40722605410351,10,-4.74158220405909
5,8,10,1.40107090835797,10,-4.74773734980463
10,8,10,1.39522359768896,10,-4.75358466047365
15,8,10,1.38960385545398,10,-4.75920440270862
20,8,10,1.38406692751831,10,-4.7647413306443
25,8,10,1.37841409817745,10,-4.77039415998515
30,8,10,1.37240318187036,10,-4.77640507629225
35,8,10,1.36575813643753,10,-4.78305012172507
40,8,10,1.35817730323315,10,-4.79063095492946
45,8,10,1.34934018030167,10,-4.79946807786093
50,8,10,1.33891301965679,10,-4.80989523850581
55,8,10,1.32655384659128,10,-4.82225441157132
60,8,10,1.31191768171456,10,-4.83689057644804
65,8,10,1.2946627817114,10,-4.85414547645121
70,8,10,1.27445860509057,10,-4.87434965307204
75,8,10,1.25099598077786,10,-4.89781227738474
80,8,10,1.2239996539256,10,-4.924808604237
85,8,10,1.19324305574532,10,-4.95556520241729
90,8,10,1.15856483988367,10,-4.99024341827894
0,8,15,1.70263769591128,15,-4.44617056225133
5,8,15,1.69710855600154,15,-4.45169970216107
10,8,15,1.69409780131583,15,-4.45471045684677
15,8,15,1.69320562454006,15,-4.45560263362254
20,8,15,1.69392342835749,15,-4.45488482980511
25,8,15,1.6956772241078,15,-4.4531310340548
30,8,15,1.69786459035985,15,-4.45094366780275
35,8,15,1.6998811109199,15,-4.4489271472427
40,8,15,1.7011342650492,15,-4.44767399311341
45,8,15,1.70104501527401,15,-4.4477632428886
50,8,15,1.69903946269799,15,-4.44976879546462
55,8,15,1.6945345851053,15,-4.4542736730573
60,8,15,1.68692298633026,15,-4.46188527183234
65,8,15,1.67556163300993,15,-4.47324662515267
70,8,15,1.65976875870307,15,-4.48903949945954
75,8,15,1.63883166283191,15,-4.50997659533069
80,8,15,1.61202634305277,15,-4.53678191510983
85,8,15,1.5786481499357,15,-4.5701601082269
90,8,15,1.5380512745448,15,-4.6107569836178
0,8,20,1.99487416387763,20,-4.15393409428498
5,8,20,1.99457805242507,20,-4.15423020573753
10,8,20,1.99969282868152,20,-4.14911542948108
15,8,20,2.00914483718282,20,-4.13966342097979
20,8,20,2.02173056927768,20,-4.12707768888493
25,8,20,2.03623375146122,20,-4.11257450670139
30,8,20,2.05151938774575,20,-4.09728887041685
35,8,20,2.06659322805676,20,-4.08221503010584
40,8,20,2.08062122803002,20,-4.06818703013258
45,8,20,2.09291012084917,20,-4.05589813731343
50,8,20,2.10285635288985,20,-4.04595190527276
55,8,20,2.109875555849,20,-4.0389327023136
60,8,20,2.11332768559582,20,-4.03548057256678
65,8,20,2.11245331038117,20,-4.03635494778143
70,8,20,2.10633402445543,20,-4.04247423370717
75,8,20,2.09388503481718,20,-4.05492322334542
80,8,20,2.07388179580488,20,-4.07492646235773
85,8,20,2.04501671962273,20,-4.10379153853987
90,8,20,2.00597784925421,20,-4.1428304089084
0,8,25,2.25340830910079,25,-3.89539994906181
5,8,25,2.26247930983056,25,-3.88632894833204
10,8,25,2.28038142510691,25,-3.86842683305569
15,8,25,2.30503767876952,25,-3.84377057939308
20,8,25,2.33422879536323,25,-3.81457946279938
25,8,25,2.36582462756309,25,-3.78298363059951
30,8,25,2.39796862767033,25,-3.75083963049227
35,8,25,2.42919197147436,25,-3.71961628668825
40,8,25,2.45844594049709,25,-3.69036231766552
45,8,25,2.48505360824713,25,-3.66375464991547
50,8,25,2.50859356062216,25,-3.64021469754044
55,8,25,2.52873869765604,25,-3.62006956050656
60,8,25,2.54508095731348,25,-3.60372730084912
65,8,25,2.55697585204516,25,-3.59183240611745
70,8,25,2.56343678167977,25,-3.58537147648283
75,8,25,2.56309796321226,25,-3.58571029495035
80,8,25,2.55424945167841,25,-3.59455880648419
85,8,25,2.53493317522177,25,-3.61387508294083
90,8,25,2.50307965254211,25,-3.64572860562049
0,8,30,2.44459184243327,30,-3.70421641572933
5,8,30,2.46469620411108,30,-3.68411205405152
10,8,30,2.49754501838268,30,-3.65126323977992
15,8,30,2.53997578172922,30,-3.60883247643339
20,8,30,2.58862801033733,30,-3.56018024782528
25,8,30,2.64030100004915,30,-3.50850725811346
30,8,30,2.6922497176874,30,-3.4565585404752
35,8,30,2.74237907500241,30,-3.4064291831602
40,8,30,2.78931481849695,30,-3.35949343966566
45,8,30,2.83234743160856,30,-3.31646082655404
50,8,30,2.87126165829572,30,-3.27754659986688
55,8,30,2.90608031692936,30,-3.24272794123324
60,8,30,2.93676790224293,30,-3.21204035591968
65,8,30,2.96295229524986,30,-3.18585596291274
70,8,30,2.98372277686528,30,-3.16508548129733
75,8,30,2.99754421495778,30,-3.15126404320482
80,8,30,3.00229584615367,30,-3.14651241200893
85,8,30,2.99541210164747,30,-3.15339615651514
90,8,30,2.97408532277996,30,-3.17472293538265
0,8,35,2.54301909489245,35,-3.60578916327016
5,8,35,2.57238101625159,35,-3.57642724191102
10,8,35,2.61871081137574,35,-3.53009744678686
