"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-8.91149519730918,0,-9.20045203957547
5,8,0,-8.91149519730918,0,-9.20045203957547
10,8,0,-8.91149519730918,0,-9.20045203957547
15,8,0,-8.91149519730918,0,-9.20045203957547
20,8,0,-8.91149519730918,0,-9.20045203957547
25,8,0,-8.91149519730918,0,-9.20045203957547
30,8,0,-8.91149519730918,0,-9.20045203957547
35,8,0,-8.91149519730918,0,-9.20045203957547
40,8,0,-8.91149519730918,0,-9.20045203957547
45,8,0,-8.91149519730918,0,-9.20045203957547
50,8,0,-8.91149519730918,0,-9.20045203957547
55,8,0,-8.91149519730918,0,-9.20045203957547
60,8,0,-8.91149519730918,0,-9.20045203957547
65,8,0,-8.91149519730918,0,-9.20045203957547
70,8,0,-8.91149519730918,0,-9.20045203957547
75,8,0,-8.91149519730918,0,-9.20045203957547
80,8,0,-8.91149519730918,0,-9.20045203957547
85,8,0,-8.91149519730918,0,-9.20045203957547
90,8,0,-8.91149519730918,0,-9.20045203957547
0,8,5,-9.14761602711125,5,-9.43657286937754
5,8,5,-9.14564518857399,5,-9.43460203084028
10,8,5,-9.14183104521018,5,-9.43078788747648
15,8,5,-9.13626673832326,5,-9.42522358058956
20,8,5,-9.1290514540074,5,-9.41800829627369
25,8,5,-9.12028642979203,5,-9.40924327205832
30,8,5,-9.11007187703531,5,-9.3990287193016
35,8,5,-9.09850496228131,5,-9.3874618045476
40,8,5,-9.08567889509567,5,-9.37463573736196
45,8,5,-9.07168307512586,5,-9.36063991739215
50,8,5,-9.05660416497812,5,-9.34556100724441
55,8,5,-9.04052788494636,5,-9.32948472721265
60,8,5,-9.02354127634829,5,-9.31249811861458
65,8,5,-9.00573515596444,5,-9.29469199823074
70,8,5,-8.98720648611386,5,-9.27616332838015
75,8,5,-8.9680604117533,5,-9.25701725401959
80,8,5,-8.94841176348109,5,-9.23736860574739
85,8,5,-8.92838588708827,5,-9.21734272935456
90,8,5,-8.90811872861967,5,-9.19707557088596
0,8,10,-9.35085544418712,10,-9.63981228645341
5,8,10,-9.33976381167489,10,-9.62872065394118
10,8,10,-9.3256659781023,10,-9.61462282036859
15,8,10,-9.30912169960659,10,-9.59807854187288
20,8,10,-9.29062592255922,10,-9.57958276482551
25,8,10,-9.27058306151646,10,-9.55953990378275
30,8,10,-9.24929065681384,10,-9.53824749908013
35,8,10,-9.22693316376238,10,-9.51589000602867
40,8,10,-9.2035859735909,10,-9.49254281585719
45,8,10,-9.17922904701618,10,-9.46818588928247
50,8,10,-9.15376876869299,10,-9.44272561095928
55,8,10,-9.127065873105,10,-9.41602271537129
60,8,10,-9.09896666334037,10,-9.38792350560666
65,8,10,-9.06933437427402,10,-9.35829121654031
70,8,10,-9.03807752918306,10,-9.32703437144935
75,8,10,-9.005172551608,10,-9.29412939387429
80,8,10,-8.97067868611618,10,-9.25963552838248
85,8,10,-8.9347443318411,10,-9.22370117410739
90,8,10,-8.89760502054604,10,-9.18656186281233
0,8,15,-9.50409458558745,15,-9.79305142785374
5,8,15,-9.47212207109006,15,-9.76107891335635
10,8,15,-9.43773380639607,15,-9.72669064866236
15,8,15,-9.40252596870399,15,-9.69148281097028
20,8,15,-9.36780612843662,15,-9.65676297070291
25,8,15,-9.33453019493249,15,-9.62348703719879
30,8,15,-9.30326213201665,15,-9.59221897428294
35,8,15,-9.27415862936691,15,-9.5631154716332
40,8,15,-9.24698205067828,15,-9.53593889294457
45,8,15,-9.22114448349395,15,-9.51010132576024
50,8,15,-9.19578316620187,15,-9.48474000846816
55,8,15,-9.16986328687753,15,-9.45882012914382
60,8,15,-9.14229912037115,15,-9.43125596263744
65,8,15,-9.11208008740357,15,-9.40103692966986
70,8,15,-9.07838599158424,15,-9.36734283385053
75,8,15,-9.04067638839736,15,-9.32963323066365
80,8,15,-8.9987429263453,15,-9.2876997686116
85,8,15,-8.95271980385463,15,-9.24167664612092
90,8,15,-8.90305471594774,15,-9.19201155821403
0,8,20,-9.60886168057158,20,-9.89781852283787
5,8,20,-9.54400305533703,20,-9.83295989760332
10,8,20,-9.47970682074612,20,-9.76866366301241
15,8,20,-9.41893961824291,20,-9.7078964605092
20,8,20,-9.36406008236471,20,-9.65301692463099
25,8,20,-9.31674845102871,20,-9.605705293295
30,8,20,-9.27793388039455,20,-9.56689072266084
35,8,20,-9.24772910955731,20,-9.5366859518236
40,8,20,-9.22539735132434,20,-9.51435419359063
45,8,20,-9.20938163958158,20,-9.49833848184787
50,8,20,-9.19742082377706,20,-9.48637766604335
55,8,20,-9.18676040410735,20,-9.47571724637364
60,8,20,-9.17444434654635,20,-9.46340118881264
65,8,20,-9.15765166673661,20,-9.4466085090029
70,8,20,-9.13402554278994,20,-9.42298238505624
75,8,20,-9.10193869330479,20,-9.39089553557108
80,8,20,-9.06064921348999,20,-9.34960605575628
85,8,20,-9.01032370497398,20,-9.29928054724027
90,8,20,-8.95193276928831,20,-9.24088961155459
0,8,25,-9.68514054360172,25,-9.97409738586801
5,8,25,-9.58040983975918,25,-9.86936668202547
10,8,25,-9.4814566146135,25,-9.7704134568798
15,8,25,-9.39220165983185,25,-9.68115850209815
20,8,25,-9.31579942702383,25,-9.60475626929012
25,8,25,-9.25466385279086,25,-9.54362069505715
30,8,25,-9.21034265218858,25,-9.49929949445488
35,8,25,-9.18328095625092,25,-9.47223779851721
40,8,25,-9.1725679755295,25,-9.46152481779579
45,8,25,-9.17577928486762,25,-9.46473612713391
50,8,25,-9.18901179739945,25,-9.47796863966574
55,8,25,-9.20716553327317,25,-9.49612237553946
60,8,25,-9.22446643710373,25,-9.51342327937002
65,8,25,-9.23516051105497,25,-9.52411735332126
70,8,25,-9.23425690919827,25,-9.52321375146457
75,8,25,-9.2181729313035,25,-9.50712977356979
80,8,25,-9.18514838756976,25,-9.47410522983605
85,8,25,-9.13534920059816,25,-9.42430604286445
90,8,25,-9.07065432742628,25,-9.35961116969257
0,8,30,-9.76373293722983,30,-10.0526897794961
5,8,30,-9.62027219886501,30,-9.90922904113131
10,8,30,-9.48930788803439,30,-9.77826473030068
15,8,30,-9.3743257631205,30,-9.66328260538679
20,8,30,-9.27839957475505,30,-9.56735641702135
25,8,30,-9.20448557503678,30,-9.49344241730307
30,8,30,-9.1551987673178,30,-9.4441556095841
35,8,30,-9.13218759667748,30,-9.42114443894378
40,8,30,-9.13535547327562,30,-9.42431231554191
45,8,30,-9.16221581218386,30,-9.45117265445015
50,8,30,-9.20761882054815,30,-9.49657566281445
55,8,30,-9.2639859024673,30,-9.5529427447336
60,8,30,-9.32206411636522,30,-9.61102095863151
65,8,30,-9.37209100081362,30,-9.66104784307991
70,8,30,-9.40515792078874,30,-9.69411476305503
75,8,30,-9.41449928132502,30,-9.70345612359131
80,8,30,-9.39643481220531,30,-9.6853916544716
85,8,30,-9.35075946621339,30,-9.63971630847968
90,8,30,-9.2804991625475,30,-9.56945600481379
0,8,35,-9.8761240932328,35,-10.1650809354991
5,8,35,-9.70300870665228,35,-9.99196554891857
10,8,35,-9.54986559874442,35,-9.83882244101071
15,8,35,-9.41751463974546,35,-9.70647148201175
20,8,35,-9.30746484156679,35,-9.59642168383308
25,8,35,-9.22276223703443,35,-9.51171907930072
30,8,35,-9.16764444883479,35,-9.45660129110108
35,8,35,-9.14622420840209,35,-9.43518105066838
40,8,35,-9.16074924511436,35,-9.44970608738065
45,8,35,-9.21006508394637,35,-9.49902192621266
50,8,35,-9.28875800298273,35,-9.57771484524902
55,8,35,-9.38720471661276,35,-9.67616155887905
60,8,35,-9.49251678002508,35,-9.78147362229137
65,8,35,-9.59019135348327,35,-9.87914819574956
