"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-8.68786199511705,0,-8.87796575345632
5,8,0,-8.68786199511705,0,-8.87796575345632
10,8,0,-8.68786199511705,0,-8.87796575345632
15,8,0,-8.68786199511705,0,-8.87796575345632
20,8,0,-8.68786199511705,0,-8.87796575345632
25,8,0,-8.68786199511705,0,-8.87796575345631
30,8,0,-8.68786199511705,0,-8.87796575345632
35,8,0,-8.68786199511706,0,-8.87796575345632
40,8,0,-8.68786199511705,0,-8.87796575345632
45,8,0,-8.68786199511705,0,-8.87796575345632
50,8,0,-8.68786199511705,0,-8.87796575345632
55,8,0,-8.68786199511705,0,-8.87796575345632
60,8,0,-8.68786199511705,0,-8.87796575345632
65,8,0,-8.68786199511705,0,-8.87796575345632
70,8,0,-8.68786199511705,0,-8.87796575345632
75,8,0,-8.68786199511705,0,-8.87796575345632
80,8,0,-8.68786199511705,0,-8.87796575345632
85,8,0,-8.68786199511705,0,-8.87796575345632
90,8,0,-8.68786199511705,0,-8.87796575345632
0,8,5,-8.92800626351957,5,-9.11811002185883
5,8,5,-8.78660125141188,5,-8.97670500975115
10,8,5,-8.64132403967033,5,-8.8314277980096
15,8,5,-8.49384671488819,5,-8.68395047322745
20,8,5,-8.34572780945012,5,-8.53583156778939
25,8,5,-8.19840346163747,5,-8.38850721997673
30,8,5,-8.05318841898561,5,-8.24329217732488
35,8,5,-7.91128368721345,5,-8.10138744555271
40,8,5,-7.7737879548529,5,-7.96389171319216
45,8,5,-7.64171044903788,5,-7.83181420737715
50,8,5,-7.5159834717651,5,-7.70608723010437
55,8,5,-7.39747343788079,5,-7.58757719622005
60,8,5,-7.28698972985794,5,-7.47709348819721
65,8,5,-7.18529107103996,5,-7.37539482937923
70,8,5,-7.09308938962201,5,-7.28319314796127
75,8,5,-7.01105130595315,5,-7.20115506429242
80,8,5,-6.93979744156053,5,-7.1299011998998
85,8,5,-6.87989974186893,5,-7.07000350020819
90,8,5,-6.83187695159466,5,-7.02198070993393
0,8,10,-8.70106709453682,10,-8.89117085287608
5,8,10,-8.44053714294571,10,-8.63064090128498
10,8,10,-8.17726049345224,10,-8.36736425179151
15,8,10,-7.91447673863761,10,-8.10458049697688
20,8,10,-7.65453076304955,10,-7.84463452138882
25,8,10,-7.39910139959558,10,-7.58920515793485
30,8,10,-7.14942003673568,10,-7.33952379507495
35,8,10,-6.90645929314843,10,-7.0965630514877
40,8,10,-6.67108196591093,10,-6.86118572425019
45,8,10,-6.44414737997916,10,-6.63425113831843
50,8,10,-6.22657708783972,10,-6.41668084617899
55,8,10,-6.01938525776844,10,-6.2094890161077
60,8,10,-5.823681317771,10,-6.01378507611027
65,8,10,-5.64065353623198,10,-5.83075729457124
70,8,10,-5.47154223083626,10,-5.66164598917553
75,8,10,-5.3176103023864,10,-5.50771406072567
80,8,10,-5.18011700708262,10,-5.37022076542188
85,8,10,-5.06029861191759,10,-5.25040237025686
90,8,10,-4.95935714795776,10,-5.14946090629703
0,8,15,-8.01477512647794,15,-8.2048788848172
5,8,15,-7.69693043457672,15,-7.88703419291598
10,8,15,-7.38486188892387,15,-7.57496564726314
15,8,15,-7.0800340445502,15,-7.27013780288947
20,8,15,-6.78233491381167,15,-6.97243867215094
25,8,15,-6.4907969208971,15,-6.68090067923637
30,8,15,-6.20418882983008,15,-6.39429258816935
35,8,15,-5.92147607160123,15,-6.1115798299405
40,8,15,-5.64214623944822,15,-5.83224999778749
45,8,15,-5.36639686375191,15,-5.55650062209118
50,8,15,-5.09518925229268,15,-5.28529301063195
55,8,15,-4.83018443797958,15,-5.02028819631885
60,8,15,-4.57359061539012,15,-4.76369437372939
65,8,15,-4.3279606818299,15,-4.51806444016917
70,8,15,-4.09598043756105,15,-4.28608419590032
75,8,15,-3.88028257538358,15,-4.07038633372285
80,8,15,-3.68331118243697,15,-3.87341494077624
85,8,15,-3.50724927674355,15,-3.69735303508282
90,8,15,-3.35401045485301,15,-3.54411421319228
0,8,20,-6.94488126520528,20,-7.13498502354454
5,8,20,-6.64622903123657,20,-6.83633278957583
10,8,20,-6.36214086003008,20,-6.55224461836935
15,8,20,-6.09005187226153,20,-6.2801556306008
20,8,20,-5.82571000488217,20,-6.01581376322143
25,8,20,-5.56409687998414,20,-5.75420063832341
30,8,20,-5.30025669778945,20,-5.49036045612871
35,8,20,-5.03005873339575,20,-5.22016249173502
40,8,20,-4.75084831194496,20,-4.94095207028422
45,8,20,-4.46189460254074,20,-4.65199836088001
50,8,20,-4.16454600518556,20,-4.35464976352483
55,8,20,-3.86205811015328,20,-4.05216186849255
60,8,20,-3.55914003815322,20,-3.74924379649249
65,8,20,-3.26133279170404,20,-3.4514365500433
70,8,20,-2.97435893619126,20,-3.16446269453052
75,8,20,-2.70356372752318,20,-2.89366748586244
80,8,20,-2.45352274262362,20,-2.64362650096288
85,8,20,-2.22784394291794,20,-2.41794770125721
90,8,20,-2.02915751637284,20,-2.2192612747121
0,8,25,-5.68133715986435,25,-5.87144091820362
5,8,25,-5.4521608621542,25,-5.64226462049347
10,8,25,-5.2400716987538,25,-5.43017545709306
15,8,25,-5.04008309795787,25,-5.23018685629714
20,8,25,-4.84567020385827,25,-5.03577396219754
25,8,25,-4.64925642138172,25,-4.83936017972098
30,8,25,-4.4428348750917,25,-4.63293863343097
35,8,25,-4.21887787358034,25,-4.40898163191961
40,8,25,-3.97150236034648,25,-4.16160611868575
45,8,25,-3.6976484334774,25,-3.88775219181667
50,8,25,-3.39789852515864,25,-3.58800228349791
55,8,25,-3.07661835757512,25,-3.26672211591438
60,8,25,-2.74133559211621,25,-2.93143935045548
65,8,25,-2.40155482492835,25,-2.59165858326762
70,8,25,-2.06737244149436,25,-2.25747619983362
75,8,25,-1.74823624875259,25,-1.93834000709185
80,8,25,-1.45205593154587,25,-1.64215968988514
85,8,25,-1.18472108729411,25,-1.37482484563338
90,8,25,-0.94999291082731,25,-1.14009666916658
0,8,30,-4.43716552978329,30,-4.62726928812256
5,8,30,-4.29068844966852,30,-4.48079220800779
10,8,30,-4.15398978150558,30,-4.34409353984484
15,8,30,-4.02285109210165,30,-4.21295485044092
20,8,30,-3.89253287331683,30,-4.08263663165609
25,8,30,-3.75715008641464,30,-3.94725384475391
30,8,30,-3.60923698765274,30,-3.799340745992
35,8,30,-3.43999036273206,30,-3.63009412107132
40,8,30,-3.24046287594678,30,-3.43056663428605
45,8,30,-3.00356042672158,30,-3.19366418506085
50,8,30,-2.72621224774754,30,-2.91631600608681
55,8,30,-2.41082491563372,30,-2.60092867397299
60,8,30,-2.06536135726129,30,-2.25546511560056
65,8,30,-1.70202122224556,30,-1.89212498058482
70,8,30,-1.33510287269474,30,-1.52520663103401
75,8,30,-0.978810801062552,30,-1.16891455940182
80,8,30,-0.645538974438984,30,-0.835642732778251
85,8,30,-0.344801564922793,30,-0.53490532326206
90,8,30,-0.0827503346398734,30,-0.272854092979141
0,8,35,-3.35426329987368,35,-3.54436705821295
5,8,35,-3.28262212817256,35,-3.47272588651182
10,8,35,-3.20198419740412,35,-3.39208795574338
15,8,35,-3.11111872230436,35,-3.30122248064363
20,8,35,-3.01107693981775,35,-3.20118069815701
25,8,35,-2.90290987746004,35,-3.09301363579931
30,8,35,-2.78529522789804,35,-2.97539898623731
35,8,35,-2.65305595381439,35,-2.84315971215366
40,8,35,-2.49730347926035,35,-2.68740723759962
45,8,35,-2.30743305545119,35,-2.49753681379045
50,8,35,-2.07446933441277,35,-2.26457309275203
55,8,35,-1.79452831819446,35,-1.98463207653373
60,8,35,-1.47092695363444,35,-1.6610307119737
65,8,35,-1.11409108823478,35,-1.30419484657405
70,8,35,-0.739538139773551,35,-0.929641898112818
75,8,35,-0.364991571959867,35,-0.555095330299134
80,8,35,-0.00765667989099027,35,-0.197760438230257
85,8,35,0.317841233595809,35,0.127737475256541
90,8,35,0.600819801769061,35,0.410716043429795
0,8,40,-2.49201414619903,40,-2.6821179045383
5,8,40,-2.48171624291424,40,-2.67182000125351
10,8,40,-2.43298349814874,40,-2.62308725648801
15,8,40,-2.34841795735084,40,-2.5385217156901
