"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-8.30579461587675,0,-8.62968691486096
5,8,0,-8.30579461587675,0,-8.62968691486095
10,8,0,-8.30579461587675,0,-8.62968691486095
15,8,0,-8.30579461587675,0,-8.62968691486095
20,8,0,-8.30579461587675,0,-8.62968691486095
25,8,0,-8.30579461587675,0,-8.62968691486095
30,8,0,-8.30579461587675,0,-8.62968691486095
35,8,0,-8.30579461587675,0,-8.62968691486095
40,8,0,-8.30579461587675,0,-8.62968691486095
45,8,0,-8.30579461587675,0,-8.62968691486095
50,8,0,-8.30579461587675,0,-8.62968691486095
55,8,0,-8.30579461587675,0,-8.62968691486095
60,8,0,-8.30579461587675,0,-8.62968691486095
65,8,0,-8.30579461587675,0,-8.62968691486095
70,8,0,-8.30579461587675,0,-8.62968691486095
75,8,0,-8.30579461587675,0,-8.62968691486095
80,8,0,-8.30579461587675,0,-8.62968691486095
85,8,0,-8.30579461587675,0,-8.62968691486095
90,8,0,-8.30579461587675,0,-8.62968691486095
0,8,5,-8.31672194861696,5,-8.64061424760117
5,8,5,-8.33681666553249,5,-8.6607089645167
10,8,5,-8.3567236042459,5,-8.68061590323011
15,8,5,-8.37630191993754,5,-8.70019421892175
20,8,5,-8.39542028055736,5,-8.71931257954156
25,8,5,-8.41395716326184,5,-8.73784946224604
30,8,5,-8.43180039792349,5,-8.7556926969077
35,8,5,-8.44884601646772,5,-8.77273831545193
40,8,5,-8.46499653640324,5,-8.78888883538744
45,8,5,-8.48015886967725,5,-8.80405116866145
50,8,5,-8.49424209647905,5,-8.81813439546326
55,8,5,-8.50715537171621,5,-8.83104767070041
60,8,5,-8.51880623558894,5,-8.84269853457315
65,8,5,-8.52909957756511,5,-8.85299187654931
70,8,5,-8.53793745635412,5,-8.86182975533832
75,8,5,-8.54521991087231,5,-8.86911220985652
80,8,5,-8.55084681430115,5,-8.87473911328536
85,8,5,-8.55472073211003,5,-8.87861303109424
90,8,5,-8.55675065298789,5,-8.88064295197209
0,8,10,-8.34501702936944,10,-8.66890932835364
5,8,10,-8.38346576323359,10,-8.7073580622178
10,8,10,-8.42089376144404,10,-8.74478606042824
15,8,10,-8.45700594567933,10,-8.78089824466354
20,8,10,-8.4915935826159,10,-8.8154858816001
25,8,10,-8.52453867620552,10,-8.84843097518972
30,8,10,-8.55580981667538,10,-8.87970211565959
35,8,10,-8.58544922282449,10,-8.9093415218087
40,8,10,-8.61355180933939,10,-8.9374441083236
45,8,10,-8.64023813789876,10,-8.96413043688296
50,8,10,-8.66562390466835,10,-8.98951620365256
55,8,10,-8.68978906305087,10,-9.01368136203507
60,8,10,-8.71274973618035,10,-9.03664203516456
65,8,10,-8.73443576776575,10,-9.05832806674996
70,8,10,-8.75467617671185,10,-9.07856847569606
75,8,10,-8.77319403137972,10,-9.09708633036393
80,8,10,-8.78961145041453,10,-9.11350374939874
85,8,10,-8.80346464798473,10,-9.12735694696894
90,8,10,-8.81422821252224,10,-9.13812051150645
0,8,15,-8.40396456977737,15,-8.72785686876157
5,8,15,-8.45979776123872,15,-8.78369006022293
10,8,15,-8.51233903583176,15,-8.83623133481596
15,8,15,-8.56090853063935,15,-8.88480082962355
20,8,15,-8.60514439572975,15,-8.92903669471396
25,8,15,-8.64504266658717,15,-8.96893496557138
30,8,15,-8.68095720143228,15,-9.00484950041649
35,8,15,-8.71355653095076,15,-9.03744882993496
40,8,15,-8.74374146794328,15,-9.06763376692749
45,8,15,-8.77253356751725,15,-9.09642586650146
50,8,15,-8.80094866628491,15,-9.12484096526912
55,8,15,-8.8298710465046,15,-9.15376334548881
60,8,15,-8.85994232937877,15,-9.18383462836298
65,8,15,-8.89147571891621,15,-9.21536801790042
70,8,15,-8.92440178037504,15,-9.24829407935925
75,8,15,-8.95824766970378,15,-9.28213996868799
80,8,15,-8.99214851419415,15,-9.31604081317836
85,8,15,-9.02488792533354,15,-9.34878022431774
90,8,15,-9.05496431605944,15,-9.37885661504365
0,8,20,-8.51094621428829,20,-8.8348385132725
5,8,20,-8.58492167422989,20,-8.90881397321409
10,8,20,-8.65144233017873,20,-8.97533462916293
15,8,20,-8.70887264715844,20,-9.03276494614265
20,8,20,-8.75638972421708,20,-9.08028202320129
25,8,20,-8.79413772275569,20,-9.1180300217399
30,8,20,-8.82325182687119,20,-9.14714412585539
35,8,20,-8.84574037218816,20,-9.16963267117237
40,8,20,-8.86424286557421,20,-9.18813516455842
45,8,20,-8.88170553912567,20,-9.20559783810988
50,8,20,-8.90102855449968,20,-9.22492085348389
55,8,20,-8.9247380637172,20,-9.24863036270141
60,8,20,-8.9547243380181,20,-9.27861663700231
65,8,20,-8.99206886280815,20,-9.31596116179236
70,8,20,-9.03696389316118,20,-9.36085619214538
75,8,20,-9.08871191138167,20,-9.41260421036587
80,8,20,-9.14578293843047,20,-9.46967523741468
85,8,20,-9.20590654155305,20,-9.52979884053726
90,8,20,-9.26618269611718,20,-9.59007499510138
0,8,25,-8.68559138128445,25,-9.00948368026866
5,8,25,-8.78020769951037,25,-9.10409999849458
10,8,25,-8.86113237744648,25,-9.18502467643069
15,8,25,-8.92487950707295,25,-9.24877180605716
20,8,25,-8.96967155462084,25,-9.29356385360505
25,8,25,-8.99583701305772,25,-9.31972931204193
30,8,25,-9.00586772651923,25,-9.32976002550343
35,8,25,-9.00411378649841,25,-9.32800608548261
40,8,25,-8.9961830975837,25,-9.3200753965679
45,8,25,-8.98817667759167,25,-9.31206897657588
50,8,25,-8.98591181431759,25,-9.3098041133018
55,8,25,-8.9942653687654,25,-9.31815766774961
60,8,25,-9.01672368005847,25,-9.34061597904268
65,8,25,-9.05517053854619,25,-9.37906283753039
70,8,25,-9.1098928030797,25,-9.4337851020639
75,8,25,-9.17974203030811,25,-9.50363432929232
80,8,25,-9.2623659891523,25,-9.58625828813651
85,8,25,-9.35442238115234,25,-9.67831468013655
90,8,25,-9.45171294239371,25,-9.77560524137792
0,8,30,-8.94736524176195,30,-9.27125754074616
5,8,30,-9.06621115064725,30,-9.39010344963145
10,8,30,-9.16297888270253,30,-9.48687118168674
15,8,30,-9.23126743049725,30,-9.55515972948146
20,8,30,-9.26785085296964,30,-9.59174315195385
25,8,30,-9.27346136074862,30,-9.59735365973282
30,8,30,-9.25282057375622,30,-9.57671287274043
35,8,30,-9.21391432088976,30,-9.53780661987397
40,8,30,-9.16671658213916,30,-9.49060888112337
45,8,30,-9.12168301272981,30,-9.44557531171402
50,8,30,-9.08833497366596,30,-9.41222727265017
55,8,30,-9.07417712345988,30,-9.39806942244408
60,8,30,-9.08408387733805,30,-9.40797617632225
65,8,30,-9.12018301532164,30,-9.44407531430585
70,8,30,-9.18216784038738,30,-9.50606013937159
75,8,30,-9.26788473309961,30,-9.59177703208381
80,8,30,-9.37398132115593,30,-9.69787362014014
85,8,30,-9.49638513426682,30,-9.82027743325103
90,8,30,-9.63043708244245,30,-9.95432938142665
0,8,35,-9.31305179687357,35,-9.63694409585777
