"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-6.23542464659617,0,-6.43852525481938
5,8,0,-6.23542464659617,0,-6.43852525481938
10,8,0,-6.23542464659617,0,-6.43852525481938
15,8,0,-6.23542464659617,0,-6.43852525481938
20,8,0,-6.23542464659617,0,-6.43852525481938
25,8,0,-6.23542464659617,0,-6.43852525481938
30,8,0,-6.23542464659617,0,-6.43852525481938
35,8,0,-6.23542464659617,0,-6.43852525481938
40,8,0,-6.23542464659617,0,-6.43852525481938
45,8,0,-6.23542464659617,0,-6.43852525481938
50,8,0,-6.23542464659617,0,-6.43852525481938
55,8,0,-6.23542464659617,0,-6.43852525481938
60,8,0,-6.23542464659617,0,-6.43852525481938
65,8,0,-6.23542464659617,0,-6.43852525481938
70,8,0,-6.23542464659617,0,-6.43852525481938
75,8,0,-6.23542464659617,0,-6.43852525481937
80,8,0,-6.23542464659617,0,-6.43852525481938
85,8,0,-6.23542464659617,0,-6.43852525481938
90,8,0,-6.23542464659617,0,-6.43852525481938
0,8,5,-6.14140519157451,5,-6.34450579979771
5,8,5,-6.13985439144556,5,-6.34295499966877
10,8,5,-6.13933853917438,5,-6.34243914739759
15,8,5,-6.13986295900168,5,-6.34296356722488
20,8,5,-6.14142076250491,5,-6.34452137072812
25,8,5,-6.14399385604108,5,-6.34709446426428
30,8,5,-6.14755425615023,5,-6.35065486437344
35,8,5,-6.15206559405694,5,-6.35516620228015
40,8,5,-6.15748468607547,5,-6.36058529429867
45,8,5,-6.16376305166528,5,-6.36686365988848
50,8,5,-6.17084827397372,5,-6.37394888219693
55,8,5,-6.17868511739025,5,-6.38178572561345
60,8,5,-6.18721634110324,5,-6.39031694932645
65,8,5,-6.19638317497017,5,-6.39948378319338
70,8,5,-6.20612545227989,5,-6.40922606050309
75,8,5,-6.21638142143392,5,-6.41948202965713
80,8,5,-6.22708728364132,5,-6.43018789186452
85,8,5,-6.23817652510875,5,-6.44127713333196
90,8,5,-6.2495791288871,5,-6.45267973711031
0,8,10,-6.10987142772367,10,-6.31297203594687
5,8,10,-6.10649948767439,10,-6.3096000958976
10,8,10,-6.10568576249989,10,-6.3087863707231
15,8,10,-6.10736856224753,10,-6.31046917047074
20,8,10,-6.11143294043358,10,-6.31453354865679
25,8,10,-6.11772248508621,10,-6.32082309330941
30,8,10,-6.1260525043471,10,-6.3291531125703
35,8,10,-6.13622355863712,10,-6.33932416686032
40,8,10,-6.14803436850443,10,-6.35113497672763
45,8,10,-6.16129325603439,10,-6.36439386425759
50,8,10,-6.17582744479641,10,-6.37892805301962
55,8,10,-6.19148973529855,10,-6.39459034352176
60,8,10,-6.20816227599604,10,-6.41126288421924
65,8,10,-6.22575735046043,10,-6.42885795868364
70,8,10,-6.24421528727838,10,-6.44731589550158
75,8,10,-6.26349976142934,10,-6.46660036965255
80,8,10,-6.28359088889927,10,-6.48669149712248
85,8,10,-6.30447661855832,10,-6.50757722678152
90,8,10,-6.32614299835174,10,-6.52924360657494
0,8,15,-6.13055996814285,15,-6.33366057636605
5,8,15,-6.1262440060726,15,-6.3293446142958
10,8,15,-6.12692892048311,15,-6.33002952870631
15,8,15,-6.13228683532393,15,-6.33538744354714
20,8,15,-6.14185681522454,15,-6.34495742344774
25,8,15,-6.15508707253106,15,-6.35818768075427
30,8,15,-6.17137880005168,15,-6.37447940827489
35,8,15,-6.1901288151968,15,-6.39322942342001
40,8,15,-6.21076852685302,15,-6.41386913507622
45,8,15,-6.23279711079346,15,-6.43589771901666
50,8,15,-6.25580723973596,15,-6.45890784795916
55,8,15,-6.27950226525097,15,-6.48260287347418
60,8,15,-6.30370435390382,15,-6.50680496212702
65,8,15,-6.32835367395942,15,-6.53145428218263
70,8,15,-6.35349924384877,15,-6.55659985207197
75,8,15,-6.37928244438631,15,-6.58238305260951
80,8,15,-6.40591445401703,15,-6.60901506224024
85,8,15,-6.43364901237704,15,-6.63674962060025
90,8,15,-6.46275199005868,15,-6.66585259828188
0,8,20,-6.20006066454861,20,-6.40316127277182
5,8,20,-6.19633508204709,20,-6.3994356902703
10,8,20,-6.20102569635493,20,-6.40412630457813
15,8,20,-6.21327466087331,20,-6.41637526909651
20,8,20,-6.2319916321478,20,-6.435092240371
25,8,20,-6.25594263972411,20,-6.45904324794732
30,8,20,-6.28383866374647,20,-6.48693927196968
35,8,20,-6.31442040481312,20,-6.51752101303633
40,8,20,-6.34653546527854,20,-6.54963607350174
45,8,20,-6.37920399848209,20,-6.58230460670529
50,8,20,-6.41166924674689,20,-6.6147698549701
55,8,20,-6.44343040049869,20,-6.6465310087219
60,8,20,-6.47425667672651,20,-6.67735728494971
65,8,20,-6.50418305324898,20,-6.70728366147218
70,8,20,-6.53348932739241,20,-6.73658993561562
75,8,20,-6.5626648856351,20,-6.7657654938583
80,8,20,-6.59236180091345,20,-6.79546240913665
85,8,20,-6.62333882079257,20,-6.82643942901578
90,8,20,-6.65639872062432,20,-6.85949932884753
0,8,25,-6.32366481080238,25,-6.52676541902558
5,8,25,-6.32178562908516,25,-6.52488623730836
10,8,25,-6.33239997214341,25,-6.53550058036662
15,8,25,-6.35391142903539,25,-6.55701203725859
20,8,25,-6.38439812057786,25,-6.58749872880106
25,8,25,-6.42174543971989,25,-6.62484604794309
30,8,25,-6.46377902957319,25,-6.6668796377964
35,8,25,-6.50839646339554,25,-6.71149707161875
40,8,25,-6.55369224652226,25,-6.75679285474547
45,8,25,-6.59806803684664,25,-6.80116864506985
50,8,25,-6.64031956511405,25,-6.84342017333725
55,8,25,-6.679693739872,25,-6.88279434809521
60,8,25,-6.71591299064477,25,-6.91901359886798
65,8,25,-6.74916768650727,25,-6.95226829473048
70,8,25,-6.78008025670227,25,-6.98318086492548
75,8,25,-6.80964585368415,25,-7.01274646190735
80,8,25,-6.83915420422105,25,-7.04225481244426
85,8,25,-6.87009639824272,25,-7.07319700646592
90,8,25,-6.90405964351111,25,-7.10716025173432
0,8,30,-6.51272786912347,30,-6.71582847734668
5,8,30,-6.51285490974468,30,-6.71595551796789
10,8,30,-6.52979972253581,30,-6.73290033075902
15,8,30,-6.56115702111218,30,-6.76425762933539
20,8,30,-6.60410408011106,30,-6.80720468833427
25,8,30,-6.65555856191291,30,-6.85865917013611
30,8,30,-6.71235134037491,30,-6.91545194859811
35,8,30,-6.77141321971175,30,-6.97451382793496
40,8,30,-6.82996355457635,30,-7.03306416279955
45,8,30,-6.88568304945563,30,-7.08878365767883
50,8,30,-6.93685314668313,30,-7.13995375490633
55,8,30,-6.98244910985764,30,-7.18554971808084
60,8,30,-7.0221807617794,30,-7.2252813700026
65,8,30,-7.05648147191856,30,-7.25958208014177
70,8,30,-7.08645101791556,30,-7.28955162613876
75,8,30,-7.11376096078371,30,-7.31686156900691
80,8,30,-7.14053202934803,30,-7.34363263757124
85,8,30,-7.16919157751848,30,-7.37229218574169
90,8,30,-7.20231613336551,30,-7.40541674158872
0,8,35,-6.77895762888155,35,-6.98205823710476
5,8,35,-6.77990080677886,35,-6.98300141500206
10,8,35,-6.80205310755812,35,-7.00515371578132
15,8,35,-6.84224831058383,35,-7.04534891880703
20,8,35,-6.89674540312282,35,-7.09984601134602
25,8,35,-6.96140634593348,35,-7.16450695415669
30,8,35,-7.03193356787225,35,-7.23503417609546
35,8,35,-7.10414885390008,35,-7.30724946212329
40,8,35,-7.17427896739737,35,-7.37737957562057
45,8,35,-7.23921332033914,35,-7.44231392856234
50,8,35,-7.2967087769334,35,-7.49980938515661
55,8,35,-7.34552778876097,35,-7.54862839698418
60,8,35,-7.38550258199902,35,-7.58860319022222
65,8,35,-7.41752021080923,35,-7.62062081903244
70,8,35,-7.44342692100333,35,-7.64652752922653
75,8,35,-7.46586089553122,35,-7.66896150375442
80,8,35,-7.48803727131205,35,-7.69113787953525
85,8,35,-7.51351715099755,35,-7.71661775922075
90,8,35,-7.54598396386596,35,-7.74908457208917
0,8,40,-7.12869550867451,40,-7.33179611689772
5,8,40,-7.12820136411879,40,-7.331301972342
10,8,40,-7.15363377218872,40,-7.35673438041193
15,8,40,-7.20112812006949,40,-7.4042287282927
20,8,40,-7.26589183048613,40,-7.46899243870933
25,8,40,-7.34245332540785,40,-7.54555393363106
30,8,40,-7.42506201218693,40,-7.62816262041014
35,8,40,-7.5081559529575,40,-7.71125656118071
40,8,40,-7.58680424251867,40,-7.78990485074188
45,8,40,-7.65706447744639,40,-7.8601650856696
50,8,40,-7.7162426356292,40,-7.91934324385241
55,8,40,-7.76307049075252,40,-7.96617109897572
60,8,40,-7.79780615940806,40,-8.00090676763127
65,8,40,-7.82222907319647,40,-8.02532968141968
70,8,40,-7.83948182943799,40,-8.0425824376612
75,8,40,-7.85374298689811,40,-8.05684359512132
80,8,40,-7.86978768802485,40,-8.07288829624806
85,8,40,-7.89255149032808,40,-8.09565209855129
90,8,40,-7.92680141959895,40,-8.12990202782216
0,8,45,-7.55954610170635,45,-7.76264670992956
5,8,45,-7.55478947459844,45,-7.75789008282165
10,8,45,-7.58166672130494,45,-7.78476732952814
15,8,45,-7.63557090324995,45,-7.83867151147316
20,8,45,-7.71025393892684,45,-7.91335454715004
25,8,45,-7.79828309537476,45,-8.00138370359796
30,8,45,-7.89180369436713,45,-8.09490430259033
35,8,45,-7.98337697232726,45,-8.18647758055046
40,8,45,-8.06667524208831,45,-8.26977585031152
45,8,45,-8.13693233506979,45,-8.34003294329299
50,8,45,-8.19119325255785,45,-8.39429386078105
55,8,45,-8.22848489376353,45,-8.43158550198673
60,8,45,-8.24997444412098,45,-8.45307505234418
65,8,45,-8.25903129003041,45,-8.46213189825361
70,8,45,-8.26100324804055,45,-8.46410385626375
75,8,45,-8.26258867113505,45,-8.46568927935826
80,8,45,-8.27091444213318,45,-8.47401505035638
85,8,45,-8.29264095754973,45,-8.49574156577293
90,8,45,-8.33342402549458,45,-8.53652463371778
0,8,50,-8.05996610968917,50,-8.26306671791238
5,8,50,-8.04793773202825,50,-8.25103834025145
10,8,50,-8.07507568258773,50,-8.27817629081094
15,8,50,-8.13580121745028,50,-8.33890182567348
20,8,50,-8.22168463973028,50,-8.42478524795349
25,8,50,-8.32231374726216,50,-8.52541435548537
30,8,50,-8.42671003331776,50,-8.62981064154097
35,8,50,-8.52481680612979,50,-8.727917414353
40,8,50,-8.608604666154,50,-8.8117052743772
45,8,50,-8.67258904107143,50,-8.87568964929464
