"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-9.1821530010722,0,-9.27846258298694
5,8,0,-9.1821530010722,0,-9.27846258298694
10,8,0,-9.1821530010722,0,-9.27846258298694
15,8,0,-9.1821530010722,0,-9.27846258298694
20,8,0,-9.18215300107219,0,-9.27846258298693
25,8,0,-9.18215300107219,0,-9.27846258298693
30,8,0,-9.1821530010722,0,-9.27846258298694
35,8,0,-9.1821530010722,0,-9.27846258298694
40,8,0,-9.1821530010722,0,-9.27846258298694
45,8,0,-9.1821530010722,0,-9.27846258298694
50,8,0,-9.1821530010722,0,-9.27846258298694
55,8,0,-9.1821530010722,0,-9.27846258298694
60,8,0,-9.18215300107219,0,-9.27846258298693
65,8,0,-9.1821530010722,0,-9.27846258298694
70,8,0,-9.18215300107219,0,-9.27846258298693
75,8,0,-9.1821530010722,0,-9.27846258298694
80,8,0,-9.1821530010722,0,-9.27846258298694
85,8,0,-9.1821530010722,0,-9.27846258298694
90,8,0,-9.1821530010722,0,-9.27846258298694
0,8,5,-7.25971665994803,5,-7.35602624186277
5,8,5,-7.30264517208958,5,-7.39895475400432
10,8,5,-7.35943645655298,5,-7.45574603846772
15,8,5,-7.42963528626786,5,-7.5259448681826
20,8,5,-7.51267642443398,5,-7.60898600634872
25,8,5,-7.60788395259122,5,-7.70419353450596
30,8,5,-7.71447043731367,5,-7.81078001922841
35,8,5,-7.83153612430813,5,-7.92784570622287
40,8,5,-7.95806822892443,5,-8.05437781083917
45,8,5,-8.09294031369039,5,-8.18924989560512
50,8,5,-8.23491173880635,5,-8.33122132072108
55,8,5,-8.38262727035496,5,-8.4789368522697
60,8,5,-8.53461715532216,5,-8.63092673723689
65,8,5,-8.68929832937906,5,-8.7856079112938
70,8,5,-8.84497789561943,5,-8.94128747753417
75,8,5,-8.99986054891578,5,-9.09617013083052
80,8,5,-9.15206212755265,5,-9.24837170946739
85,8,5,-9.29963181200156,5,-9.3959413939163
90,8,5,-9.44058548348675,5,-9.5368950654015
0,8,10,-5.26864697823827,10,-5.36495656015301
5,8,10,-5.356141144262,10,-5.45245072617674
10,8,10,-5.46817839729927,10,-5.56448797921401
15,8,10,-5.60407487804403,10,-5.70038445995877
20,8,10,-5.76292402669256,10,-5.8592336086073
25,8,10,-5.94357123985172,10,-6.03988082176646
30,8,10,-6.14460390245866,10,-6.2409134843734
35,8,10,-6.36435800673246,10,-6.4606675886472
40,8,10,-6.60094008348218,10,-6.69724966539692
45,8,10,-6.85226035308709,10,-6.94856993500183
50,8,10,-7.11607003816552,10,-7.21237962008026
55,8,10,-7.38999304163949,10,-7.48630262355423
60,8,10,-7.67154025750011,10,-7.76784983941485
65,8,10,-7.95809437639629,10,-8.05440395831103
70,8,10,-8.24685496988207,10,-8.34316455179681
75,8,10,-8.5347386537611,10,-8.63104823567584
80,8,10,-8.81823790375895,10,-8.91454748567369
85,8,10,-9.09325505901152,10,-9.18956464092626
90,8,10,-9.35494505003432,10,-9.45125463194905
0,8,15,-3.55875977269954,15,-3.65506935461428
5,8,15,-3.68619357078859,15,-3.78250315270333
10,8,15,-3.84557243335429,15,-3.94188201526903
15,8,15,-4.0363612929238,15,-4.13267087483854
20,8,15,-4.25738413586012,15,-4.35369371777486
25,8,15,-4.50672268281504,15,-4.60303226472978
30,8,15,-4.78168704086316,15,-4.8779966227779
35,8,15,-5.07887044937106,15,-5.1751800312858
40,8,15,-5.39429441896673,15,-5.49060400088147
45,8,15,-5.7236398074003,15,-5.81994938931504
50,8,15,-6.06254300544924,15,-6.15885258736398
55,8,15,-6.40691638274672,15,-6.50322596466146
60,8,15,-6.75323352321411,15,-6.84954310512885
65,8,15,-7.09870941632035,15,-7.19501899823509
70,8,15,-7.44130922089433,15,-7.53761880280907
