freq_ghz,phi_deg,baseline,linear_pol_deg,theta_deg,reference_pol_deg,raw_pdoa_deg,reference_pdoa_deg,pdoa_bias_vs_pol0_deg,pdoa_lut_correction_deg,corrected_pdoa_deg,corrected_bias_vs_pol0_deg,source_strategy,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,E4-E1,45.000000,220.000000,0.000000,-167.892095,-154.722078,-13.170017,-13.170017,-154.722078,0.000000,calibrated_2x2_vector_correlation,-4.329255,-3.583689,True
7.738000,45.000000,E4-E1,45.000000,225.000000,0.000000,-157.816974,-143.825930,-13.991044,-13.991044,-143.825930,0.000000,calibrated_2x2_vector_correlation,-4.555537,-3.453059,True
7.738000,45.000000,E4-E1,45.000000,230.000000,0.000000,-148.746234,-134.480666,-14.265568,-14.265568,-134.480666,0.000000,calibrated_2x2_vector_correlation,-4.784315,-3.285666,True
7.738000,45.000000,E4-E1,45.000000,235.000000,0.000000,-140.765657,-126.759581,-14.006076,-14.006076,-126.759581,0.000000,calibrated_2x2_vector_correlation,-5.014082,-3.066643,True
7.738000,45.000000,E4-E1,45.000000,240.000000,0.000000,-133.899924,-120.684724,-13.215200,-13.215200,-120.684724,0.000000,calibrated_2x2_vector_correlation,-5.242884,-2.774448,True
7.738000,45.000000,E4-E1,45.000000,245.000000,0.000000,-128.075321,-116.239647,-11.835674,-11.835674,-116.239647,0.000000,calibrated_2x2_vector_correlation,-5.467172,-2.380503,True
7.738000,45.000000,E4-E1,45.000000,250.000000,0.000000,-123.104363,-113.386239,-9.718124,-9.718124,-113.386239,0.000000,calibrated_2x2_vector_correlation,-5.680769,-1.854780,True
7.738000,45.000000,E4-E1,45.000000,255.000000,0.000000,-118.721601,-112.079041,-6.642560,-6.642560,-112.079041,0.000000,calibrated_2x2_vector_correlation,-5.874535,-1.191242,True
7.738000,45.000000,E4-E1,45.000000,260.000000,0.000000,-114.707881,-112.272539,-2.435342,-2.435342,-112.272539,0.000000,calibrated_2x2_vector_correlation,-6.037249,-0.479276,True
7.738000,45.000000,E4-E1,45.000000,265.000000,0.000000,-111.092543,-113.919788,2.827245,2.827245,-113.919788,0.000000,calibrated_2x2_vector_correlation,-6.157930,0.000000,True
7.738000,45.000000,E4-E1,45.000000,270.000000,0.000000,-108.275800,-116.963980,8.688180,8.688180,-116.963980,0.000000,calibrated_2x2_vector_correlation,-6.229119,-0.099134,True
7.738000,45.000000,E4-E1,45.000000,275.000000,0.000000,-106.859284,-121.327686,14.468402,14.468402,-121.327686,0.000000,calibrated_2x2_vector_correlation,-6.249704,-0.742372,True
7.738000,45.000000,E4-E1,45.000000,280.000000,0.000000,-107.288643,-126.905694,19.617051,19.617051,-126.905694,0.000000,calibrated_2x2_vector_correlation,-6.225705,-1.552057,True
7.738000,45.000000,E4-E1,45.000000,285.000000,0.000000,-109.675259,-133.565213,23.889954,23.889954,-133.565213,0.000000,calibrated_2x2_vector_correlation,-6.168513,-2.258618,True
7.738000,45.000000,E4-E1,45.000000,290.000000,0.000000,-113.886472,-141.152403,27.265931,27.265931,-141.152403,0.000000,calibrated_2x2_vector_correlation,-6.091659,-2.792924,True
7.738000,45.000000,E4-E1,45.000000,295.000000,0.000000,-119.704241,-149.500529,29.796288,29.796288,-149.500529,0.000000,calibrated_2x2_vector_correlation,-6.007811,-3.176356,True
7.738000,45.000000,E4-E1,45.000000,300.000000,0.000000,-126.916335,-158.436397,31.520062,31.520062,-158.436397,0.000000,calibrated_2x2_vector_correlation,-5.927045,-3.448773,True
7.738000,45.000000,E4-E1,45.000000,305.000000,0.000000,-135.338944,-167.787035,32.448091,32.448091,-167.787035,0.000000,calibrated_2x2_vector_correlation,-5.856367,-3.645031,True
7.738000,45.000000,E4-E1,45.000000,310.000000,0.000000,-144.809275,-177.391632,32.582357,32.582357,-177.391632,0.000000,calibrated_2x2_vector_correlation,-5.799902,-3.791053,True
7.738000,45.000000,E4-E1,45.000000,315.000000,0.000000,-155.175172,172.880410,31.944418,31.944418,172.880410,-0.000000,calibrated_2x2_vector_correlation,-5.759235,-3.905051,True
7.738000,45.000000,E4-E1,45.000000,320.000000,0.000000,-166.292113,163.112428,30.595459,30.595459,163.112428,0.000000,calibrated_2x2_vector_correlation,-5.733711,-3.999469,True
7.738000,45.000000,E4-E1,45.000000,325.000000,0.000000,-178.027180,153.334944,28.637876,28.637876,153.334944,0.000000,calibrated_2x2_vector_correlation,-5.720824,-4.082664,True
7.738000,45.000000,E4-E1,45.000000,330.000000,0.000000,169.735711,143.537047,26.198664,26.198664,143.537047,0.000000,calibrated_2x2_vector_correlation,-5.716852,-4.160236,True
7.738000,45.000000,E4-E1,45.000000,335.000000,0.000000,157.095442,133.690275,23.405167,23.405167,133.690275,0.000000,calibrated_2x2_vector_correlation,-5.717692,-4.235985,True
7.738000,45.000000,E4-E1,45.000000,340.000000,0.000000,144.139916,123.772100,20.367816,20.367816,123.772100,0.000000,calibrated_2x2_vector_correlation,-5.719687,-4.312424,True
7.738000,45.000000,E4-E1,45.000000,345.000000,0.000000,130.953950,113.774413,17.179537,17.179537,113.774413,0.000000,calibrated_2x2_vector_correlation,-5.720240,-4.390896,True
7.738000,45.000000,E4-E1,45.000000,350.000000,0.000000,117.621205,103.691081,13.930124,13.930124,103.691081,0.000000,calibrated_2x2_vector_correlation,-5.718185,-4.471505,True
7.738000,45.000000,E4-E1,45.000000,355.000000,0.000000,104.218322,93.494564,10.723758,10.723758,93.494564,-0.000000,calibrated_2x2_vector_correlation,-5.713973,-4.553139,True
7.738000,45.000000,E4-E1,45.000000,360.000000,0.000000,90.809158,83.122822,7.686336,7.686336,83.122822,0.000000,calibrated_2x2_vector_correlation,-5.709645,-4.633799,True
7.738000,45.000000,E4-E1,90.000000,0.000000,0.000000,88.044158,83.122822,4.921336,4.921336,83.122822,0.000000,calibrated_2x2_vector_correlation,-0.257225,-2.434251,True
7.738000,45.000000,E4-E1,90.000000,5.000000,0.000000,73.643623,72.494103,1.149520,1.149520,72.494103,0.000000,calibrated_2x2_vector_correlation,-0.317126,-2.453099,True
7.738000,45.000000,E4-E1,90.000000,10.000000,0.000000,59.336217,61.549706,-2.213489,-2.213489,61.549706,0.000000,calibrated_2x2_vector_correlation,-0.381533,-2.473097,True
7.738000,45.000000,E4-E1,90.000000,15.000000,0.000000,45.300609,50.303291,-5.002682,-5.002682,50.303291,0.000000,calibrated_2x2_vector_correlation,-0.448395,-2.493455,True
7.738000,45.000000,E4-E1,90.000000,20.000000,0.000000,31.728760,38.863256,-7.134496,-7.134496,38.863256,0.000000,calibrated_2x2_vector_correlation,-0.514921,-2.513281,True
7.738000,45.000000,E4-E1,90.000000,25.000000,0.000000,18.790966,27.406621,-8.615655,-8.615655,27.406621,0.000000,calibrated_2x2_vector_correlation,-0.579061,-2.531793,True
7.738000,45.000000,E4-E1,90.000000,30.000000,0.000000,6.603314,16.117801,-9.514487,-9.514487,16.117801,0.000000,calibrated_2x2_vector_correlation,-0.641098,-2.548441,True
7.738000,45.000000,E4-E1,90.000000,35.000000,0.000000,-4.783241,5.133778,-9.917019,-9.917019,5.133778,0.000000,calibrated_2x2_vector_correlation,-0.704097,-2.562909,True
7.738000,45.000000,E4-E1,90.000000,40.000000,0.000000,-15.369642,-5.471460,-9.898182,-9.898182,-5.471460,0.000000,calibrated_2x2_vector_correlation,-0.772999,-2.575066,True
7.738000,45.000000,E4-E1,90.000000,45.000000,0.000000,-25.182119,-15.663934,-9.518185,-9.518185,-15.663934,0.000000,calibrated_2x2_vector_correlation,-0.853255,-2.584909,True
7.738000,45.000000,E4-E1,90.000000,50.000000,0.000000,-34.245251,-25.412701,-8.832550,-8.832550,-25.412701,0.000000,calibrated_2x2_vector_correlation,-0.950076,-2.592527,True
7.738000,45.000000,E4-E1,90.000000,55.000000,0.000000,-42.563218,-34.663571,-7.899647,-7.899647,-34.663571,0.000000,calibrated_2x2_vector_correlation,-1.069189,-2.598095,True
7.738000,45.000000,E4-E1,90.000000,60.000000,0.000000,-50.111758,-43.334000,-6.777758,-6.777758,-43.334000,0.000000,calibrated_2x2_vector_correlation,-1.219514,-2.601884,True
7.738000,45.000000,E4-E1,90.000000,65.000000,0.000000,-56.837349,-51.324200,-5.513149,-5.513149,-51.324200,-0.000000,calibrated_2x2_vector_correlation,-1.417978,-2.604268,True
7.738000,45.000000,E4-E1,90.000000,70.000000,0.000000,-62.652512,-58.531789,-4.120723,-4.120723,-58.531789,0.000000,calibrated_2x2_vector_correlation,-1.696266,-2.605724,True
7.738000,45.000000,E4-E1,90.000000,75.000000,0.000000,-67.397068,-64.860104,-2.536964,-2.536964,-64.860104,0.000000,calibrated_2x2_vector_correlation,-2.105074,-2.606785,True
7.738000,45.000000,E4-E1,90.000000,80.000000,0.000000,-70.646065,-70.218611,-0.427454,-0.427454,-70.218611,0.000000,calibrated_2x2_vector_correlation,-2.681021,-2.607899,True
7.738000,45.000000,E4-E1,90.000000,85.000000,0.000000,-70.574165,-74.519468,3.945303,3.945303,-74.519468,0.000000,calibrated_2x2_vector_correlation,-3.232367,-2.608889,True
7.738000,45.000000,E4-E1,90.000000,90.000000,0.000000,-49.219636,-77.674576,28.454940,28.454940,-77.674576,0.000000,calibrated_2x2_vector_correlation,-3.072308,-2.606779,True
7.738000,45.000000,E4-E1,90.000000,95.000000,0.000000,54.325667,-79.595074,133.920741,133.920741,-79.595074,0.000000,calibrated_2x2_vector_correlation,-2.157674,-2.585289,True
7.738000,45.000000,E4-E1,90.000000,100.000000,0.000000,54.512906,-80.193344,134.706250,134.706250,-80.193344,0.000000,calibrated_2x2_vector_correlation,-1.335085,-2.449384,True
7.738000,45.000000,E4-E1,90.000000,105.000000,0.000000,24.078328,-79.386789,103.465117,103.465117,-79.386789,0.000000,calibrated_2x2_vector_correlation,-0.845914,-1.584767,True
7.738000,45.000000,E4-E1,90.000000,110.000000,0.000000,-13.773004,-77.102452,63.329448,63.329448,-77.102452,0.000000,calibrated_2x2_vector_correlation,-0.580443,-0.671988,True
7.738000,45.000000,E4-E1,90.000000,115.000000,0.000000,-30.178448,-73.281723,43.103275,43.103275,-73.281723,0.000000,calibrated_2x2_vector_correlation,-0.438385,-1.511917,True
7.738000,45.000000,E4-E1,90.000000,120.000000,0.000000,-34.053686,-67.885070,33.831384,33.831384,-67.885070,0.000000,calibrated_2x2_vector_correlation,-0.366043,-1.879613,True
7.738000,45.000000,E4-E1,90.000000,125.000000,0.000000,-32.338703,-60.898073,28.559370,28.559370,-60.898073,0.000000,calibrated_2x2_vector_correlation,-0.336863,-2.036942,True
7.738000,45.000000,E4-E1,90.000000,130.000000,0.000000,-27.522465,-52.341259,24.818794,24.818794,-52.341259,0.000000,calibrated_2x2_vector_correlation,-0.337758,-2.117350,True
7.738000,45.000000,E4-E1,90.000000,135.000000,0.000000,-20.643012,-42.285551,21.642539,21.642539,-42.285551,0.000000,calibrated_2x2_vector_correlation,-0.362506,-2.163862,True
7.738000,45.000000,E4-E1,90.000000,140.000000,0.000000,-12.245760,-30.869983,18.624223,18.624223,-30.869983,0.000000,calibrated_2x2_vector_correlation,-0.408563,-2.193242,True
7.738000,45.000000,E4-E1,90.000000,145.000000,0.000000,-2.674415,-18.309367,15.634952,15.634952,-18.309367,0.000000,calibrated_2x2_vector_correlation,-0.475120,-2.213489,True
7.738000,45.000000,E4-E1,90.000000,150.000000,0.000000,7.838831,-4.874545,12.713376,12.713376,-4.874545,0.000000,calibrated_2x2_vector_correlation,-0.561359,-2.229369,True
7.738000,45.000000,E4-E1,90.000000,155.000000,0.000000,19.143823,9.161388,9.982435,9.982435,9.161388,0.000000,calibrated_2x2_vector_correlation,-0.664663,-2.244328,True
7.738000,45.000000,E4-E1,90.000000,160.000000,0.000000,31.152113,23.591349,7.560764,7.560764,23.591349,-0.000000,calibrated_2x2_vector_correlation,-0.779246,-2.261012,True
7.738000,45.000000,E4-E1,90.000000,165.000000,0.000000,43.807498,38.318456,5.489042,5.489042,38.318456,0.000000,calibrated_2x2_vector_correlation,-0.896052,-2.281251,True
7.738000,45.000000,E4-E1,90.000000,170.000000,0.000000,57.048978,53.348349,3.700629,3.700629,53.348349,0.000000,calibrated_2x2_vector_correlation,-1.004471,-2.305981,True
7.738000,45.000000,E4-E1,90.000000,175.000000,0.000000,70.778842,68.734699,2.044143,2.044143,68.734699,0.000000,calibrated_2x2_vector_correlation,-1.095325,-2.335386,True
7.738000,45.000000,E4-E1,90.000000,180.000000,0.000000,84.848170,84.509187,0.338983,0.338983,84.509187,0.000000,calibrated_2x2_vector_correlation,-1.163560,-2.369303,True
7.738000,45.000000,E4-E1,90.000000,185.000000,0.000000,99.062287,100.628965,-1.566678,-1.566678,100.628965,0.000000,calibrated_2x2_vector_correlation,-1.209156,-2.407659,True
7.738000,45.000000,E4-E1,90.000000,190.000000,0.000000,113.199471,116.956661,-3.757190,-3.757190,116.956661,0.000000,calibrated_2x2_vector_correlation,-1.235996,-2.450644,True
7.738000,45.000000,E4-E1,90.000000,195.000000,0.000000,127.034745,133.270420,-6.235675,-6.235675,133.270420,0.000000,calibrated_2x2_vector_correlation,-1.249661,-2.498439,True
7.738000,45.000000,E4-E1,90.000000,200.000000,0.000000,140.363064,149.296640,-8.933576,-8.933576,149.296640,0.000000,calibrated_2x2_vector_correlation,-1.255466,-2.550699,True
7.738000,45.000000,E4-E1,90.000000,205.000000,0.000000,153.016067,164.753392,-11.737325,-11.737325,164.753392,-0.000000,calibrated_2x2_vector_correlation,-1.257610,-2.606217,True
7.738000,45.000000,E4-E1,90.000000,210.000000,0.000000,164.865517,179.382601,-14.517084,-14.517084,179.382601,0.000000,calibrated_2x2_vector_correlation,-1.259436,-2.663067,True
7.738000,45.000000,E4-E1,90.000000,215.000000,0.000000,175.810182,-167.042529,-17.147289,-17.147289,-167.042529,0.000000,calibrated_2x2_vector_correlation,-1.264322,-2.719109,True
7.738000,45.000000,E4-E1,90.000000,220.000000,0.000000,-174.249805,-154.722078,-19.527727,-19.527727,-154.722078,0.000000,calibrated_2x2_vector_correlation,-1.276696,-2.772541,True
7.738000,45.000000,E4-E1,90.000000,225.000000,0.000000,-165.443144,-143.825930,-21.617214,-21.617214,-143.825930,0.000000,calibrated_2x2_vector_correlation,-1.303042,-2.822246,True
7.738000,45.000000,E4-E1,90.000000,230.000000,0.000000,-157.958047,-134.480666,-23.477381,-23.477381,-134.480666,0.000000,calibrated_2x2_vector_correlation,-1.353310,-2.867895,True
7.738000,45.000000,E4-E1,90.000000,235.000000,0.000000,-152.081154,-126.759581,-25.321573,-25.321573,-126.759581,0.000000,calibrated_2x2_vector_correlation,-1.443677,-2.909835,True
7.738000,45.000000,E4-E1,90.000000,240.000000,0.000000,-148.273923,-120.684724,-27.589199,-27.589199,-120.684724,0.000000,calibrated_2x2_vector_correlation,-1.602270,-2.948676,True
7.738000,45.000000,E4-E1,90.000000,245.000000,0.000000,-147.360909,-116.239647,-31.121262,-31.121262,-116.239647,0.000000,calibrated_2x2_vector_correlation,-1.878933,-2.984084,True
7.738000,45.000000,E4-E1,90.000000,250.000000,0.000000,-151.006831,-113.386239,-37.620592,-37.620592,-113.386239,0.000000,calibrated_2x2_vector_correlation,-2.347497,-3.010814,True
7.738000,45.000000,E4-E1,90.000000,255.000000,0.000000,-162.637136,-112.079041,-50.558095,-50.558095,-112.079041,0.000000,calibrated_2x2_vector_correlation,-3.004292,-3.003248,True
7.738000,45.000000,E4-E1,90.000000,260.000000,0.000000,174.737603,-112.272539,-72.989858,-72.989858,-112.272539,0.000000,calibrated_2x2_vector_correlation,-3.356815,-2.844641,True
7.738000,45.000000,E4-E1,90.000000,265.000000,0.000000,163.302769,-113.919788,-82.777443,-82.777443,-113.919788,0.000000,calibrated_2x2_vector_correlation,-2.793709,-2.013044,True
7.738000,45.000000,E4-E1,90.000000,270.000000,0.000000,-107.733656,-116.963980,9.230324,9.230324,-116.963980,0.000000,calibrated_2x2_vector_correlation,-1.954262,0.000000,True
7.738000,45.000000,E4-E1,90.000000,275.000000,0.000000,-98.412479,-121.327686,22.915207,22.915207,-121.327686,0.000000,calibrated_2x2_vector_correlation,-1.361918,-0.215544,True
7.738000,45.000000,E4-E1,90.000000,280.000000,0.000000,-102.599164,-126.905694,24.306530,24.306530,-126.905694,0.000000,calibrated_2x2_vector_correlation,-0.994718,-1.088570,True
7.738000,45.000000,E4-E1,90.000000,285.000000,0.000000,-108.357458,-133.565213,25.207755,25.207755,-133.565213,-0.000000,calibrated_2x2_vector_correlation,-0.756949,-1.569205,True
7.738000,45.000000,E4-E1,90.000000,290.000000,0.000000,-114.820076,-141.152403,26.332327,26.332327,-141.152403,0.000000,calibrated_2x2_vector_correlation,-0.589922,-1.835004,True
7.738000,45.000000,E4-E1,90.000000,295.000000,0.000000,-121.945678,-149.500529,27.554851,27.554851,-149.500529,0.000000,calibrated_2x2_vector_correlation,-0.463334,-1.997380,True
7.738000,45.000000,E4-E1,90.000000,300.000000,0.000000,-129.763218,-158.436397,28.673179,28.673179,-158.436397,0.000000,calibrated_2x2_vector_correlation,-0.361842,-2.105110,True
7.738000,45.000000,E4-E1,90.000000,305.000000,0.000000,-138.282084,-167.787035,29.504951,29.504951,-167.787035,0.000000,calibrated_2x2_vector_correlation,-0.277838,-2.180671,True
7.738000,45.000000,E4-E1,90.000000,310.000000,0.000000,-147.489389,-177.391632,29.902243,29.902243,-177.391632,0.000000,calibrated_2x2_vector_correlation,-0.207958,-2.235309,True
7.738000,45.000000,E4-E1,90.000000,315.000000,0.000000,-157.361816,172.880410,29.757774,29.757774,172.880410,-0.000000,calibrated_2x2_vector_correlation,-0.151286,-2.275307,True
7.738000,45.000000,E4-E1,90.000000,320.000000,0.000000,-167.878014,163.112428,29.009558,29.009558,163.112428,0.000000,calibrated_2x2_vector_correlation,-0.108249,-2.304789,True
7.738000,45.000000,E4-E1,90.000000,325.000000,0.000000,-179.025191,153.334944,27.639865,27.639865,153.334944,0.000000,calibrated_2x2_vector_correlation,-0.079783,-2.326947,True
7.738000,45.000000,E4-E1,90.000000,330.000000,0.000000,169.204077,143.537047,25.667030,25.667030,143.537047,0.000000,calibrated_2x2_vector_correlation,-0.066660,-2.344428,True
7.738000,45.000000,E4-E1,90.000000,335.000000,0.000000,156.824268,133.690275,23.133993,23.133993,133.690275,0.000000,calibrated_2x2_vector_correlation,-0.068962,-2.359333,True
7.738000,45.000000,E4-E1,90.000000,340.000000,0.000000,143.872253,123.772100,20.100153,20.100153,123.772100,0.000000,calibrated_2x2_vector_correlation,-0.085789,-2.373166,True
7.738000,45.000000,E4-E1,90.000000,345.000000,0.000000,130.416103,113.774413,16.641690,16.641690,113.774413,0.000000,calibrated_2x2_vector_correlation,-0.115290,-2.386934,True
7.738000,45.000000,E4-E1,90.000000,350.000000,0.000000,116.551406,103.691081,12.860325,12.860325,103.691081,0.000000,calibrated_2x2_vector_correlation,-0.155077,-2.401355,True
7.738000,45.000000,E4-E1,90.000000,355.000000,0.000000,102.388696,93.494564,8.894132,8.894132,93.494564,-0.000000,calibrated_2x2_vector_correlation,-0.202904,-2.417003,True
7.738000,45.000000,E4-E1,90.000000,360.000000,0.000000,88.044158,83.122822,4.921336,4.921336,83.122822,0.000000,calibrated_2x2_vector_correlation,-0.257225,-2.434251,True
7.738000,45.000000,E4-E1,135.000000,0.000000,0.000000,81.297536,83.122822,-1.825286,-1.825286,83.122822,0.000000,calibrated_2x2_vector_correlation,-2.772332,-3.633921,True
7.738000,45.000000,E4-E1,135.000000,5.000000,0.000000,68.592441,72.494103,-3.901662,-3.901662,72.494103,0.000000,calibrated_2x2_vector_correlation,-2.890640,-3.668282,True
7.738000,45.000000,E4-E1,135.000000,10.000000,0.000000,55.632358,61.549706,-5.917348,-5.917348,61.549706,0.000000,calibrated_2x2_vector_correlation,-3.007056,-3.707192,True
7.738000,45.000000,E4-E1,135.000000,15.000000,0.000000,42.540639,50.303291,-7.762652,-7.762652,50.303291,0.000000,calibrated_2x2_vector_correlation,-3.114804,-3.747481,True
7.738000,45.000000,E4-E1,135.000000,20.000000,0.000000,29.534280,38.863256,-9.328976,-9.328976,38.863256,0.000000,calibrated_2x2_vector_correlation,-3.209790,-3.785325,True
7.738000,45.000000,E4-E1,135.000000,25.000000,0.000000,16.877675,27.406621,-10.528946,-10.528946,27.406621,0.000000,calibrated_2x2_vector_correlation,-3.291871,-3.817112,True
7.738000,45.000000,E4-E1,135.000000,30.000000,0.000000,4.811435,16.117801,-11.306366,-11.306366,16.117801,0.000000,calibrated_2x2_vector_correlation,-3.364040,-3.839731,True
7.738000,45.000000,E4-E1,135.000000,35.000000,0.000000,-6.497701,5.133778,-11.631479,-11.631479,5.133778,0.000000,calibrated_2x2_vector_correlation,-3.430606,-3.850362,True
7.738000,45.000000,E4-E1,135.000000,40.000000,0.000000,-16.963721,-5.471460,-11.492261,-11.492261,-5.471460,0.000000,calibrated_2x2_vector_correlation,-3.496164,-3.846108,True
7.738000,45.000000,E4-E1,135.000000,45.000000,0.000000,-26.555984,-15.663934,-10.892050,-10.892050,-15.663934,0.000000,calibrated_2x2_vector_correlation,-3.566000,-3.823696,True
7.738000,45.000000,E4-E1,135.000000,50.000000,0.000000,-35.264636,-25.412701,-9.851935,-9.851935,-25.412701,0.000000,calibrated_2x2_vector_correlation,-3.647196,-3.779294,True
7.738000,45.000000,E4-E1,135.000000,55.000000,0.000000,-43.072280,-34.663571,-8.408709,-8.408709,-34.663571,-0.000000,calibrated_2x2_vector_correlation,-3.749200,-3.708292,True
7.738000,45.000000,E4-E1,135.000000,60.000000,0.000000,-49.935893,-43.334000,-6.601893,-6.601893,-43.334000,0.000000,calibrated_2x2_vector_correlation,-3.882958,-3.604801,True
7.738000,45.000000,E4-E1,135.000000,65.000000,0.000000,-55.775919,-51.324200,-4.451719,-4.451719,-51.324200,-0.000000,calibrated_2x2_vector_correlation,-4.058224,-3.460740,True
7.738000,45.000000,E4-E1,135.000000,70.000000,0.000000,-60.468238,-58.531789,-1.936449,-1.936449,-58.531789,0.000000,calibrated_2x2_vector_correlation,-4.279211,-3.264598,True
7.738000,45.000000,E4-E1,135.000000,75.000000,0.000000,-63.839124,-64.860104,1.020980,1.020980,-64.860104,0.000000,calibrated_2x2_vector_correlation,-4.539692,-3.000358,True
7.738000,45.000000,E4-E1,135.000000,80.000000,0.000000,-65.674978,-70.218611,4.543633,4.543633,-70.218611,0.000000,calibrated_2x2_vector_correlation,-4.820027,-2.647878,True
7.738000,45.000000,E4-E1,135.000000,85.000000,0.000000,-65.775112,-74.519468,8.744356,8.744356,-74.519468,0.000000,calibrated_2x2_vector_correlation,-5.089477,-2.187668,True
7.738000,45.000000,E4-E1,135.000000,90.000000,0.000000,-64.073290,-77.674576,13.601286,13.601286,-77.674576,0.000000,calibrated_2x2_vector_correlation,-5.315073,-1.615475,True
7.738000,45.000000,E4-E1,135.000000,95.000000,0.000000,-60.780167,-79.595074,18.814907,18.814907,-79.595074,0.000000,calibrated_2x2_vector_correlation,-5.473153,-0.971833,True
7.738000,45.000000,E4-E1,135.000000,100.000000,0.000000,-56.382132,-80.193344,23.811212,23.811212,-80.193344,0.000000,calibrated_2x2_vector_correlation,-5.556509,-0.375598,True
7.738000,45.000000,E4-E1,135.000000,105.000000,0.000000,-51.406472,-79.386789,27.980317,27.980317,-79.386789,0.000000,calibrated_2x2_vector_correlation,-5.573454,-0.008447,True
7.738000,45.000000,E4-E1,135.000000,110.000000,0.000000,-46.159215,-77.102452,30.943237,30.943237,-77.102452,0.000000,calibrated_2x2_vector_correlation,-5.541480,0.000000,True
7.738000,45.000000,E4-E1,135.000000,115.000000,0.000000,-40.674722,-73.281723,32.607001,32.607001,-73.281723,0.000000,calibrated_2x2_vector_correlation,-5.480480,-0.318812,True
7.738000,45.000000,E4-E1,135.000000,120.000000,0.000000,-34.832048,-67.885070,33.053022,33.053022,-67.885070,0.000000,calibrated_2x2_vector_correlation,-5.408367,-0.823109,True
7.738000,45.000000,E4-E1,135.000000,125.000000,0.000000,-28.478923,-60.898073,32.419150,32.419150,-60.898073,0.000000,calibrated_2x2_vector_correlation,-5.339245,-1.379229,True
7.738000,45.000000,E4-E1,135.000000,130.000000,0.000000,-21.498977,-52.341259,30.842282,30.842282,-52.341259,0.000000,calibrated_2x2_vector_correlation,-5.283194,-1.908371,True
7.738000,45.000000,E4-E1,135.000000,135.000000,0.000000,-13.833275,-42.285551,28.452276,28.452276,-42.285551,0.000000,calibrated_2x2_vector_correlation,-5.246776,-2.375832,True
7.738000,45.000000,E4-E1,135.000000,140.000000,0.000000,-5.476512,-30.869983,25.393471,25.393471,-30.869983,0.000000,calibrated_2x2_vector_correlation,-5.233596,-2.771790,True
7.738000,45.000000,E4-E1,135.000000,145.000000,0.000000,3.541415,-18.309367,21.850782,21.850782,-18.309367,0.000000,calibrated_2x2_vector_correlation,-5.244575,-3.099243,True
7.738000,45.000000,E4-E1,135.000000,150.000000,0.000000,13.181893,-4.874545,18.056438,18.056438,-4.874545,0.000000,calibrated_2x2_vector_correlation,-5.277947,-3.367714,True
7.738000,45.000000,E4-E1,135.000000,155.000000,0.000000,23.423933,9.161388,14.262545,14.262545,9.161388,0.000000,calibrated_2x2_vector_correlation,-5.329341,-3.589683,True
7.738000,45.000000,E4-E1,135.000000,160.000000,0.000000,34.280655,23.591349,10.689306,10.689306,23.591349,0.000000,calibrated_2x2_vector_correlation,-5.392387,-3.778195,True
7.738000,45.000000,E4-E1,135.000000,165.000000,0.000000,45.798408,38.318456,7.479952,7.479952,38.318456,0.000000,calibrated_2x2_vector_correlation,-5.459936,-3.945166,True
7.738000,45.000000,E4-E1,135.000000,170.000000,0.000000,58.037129,53.348349,4.688780,4.688780,53.348349,0.000000,calibrated_2x2_vector_correlation,-5.525575,-4.100284,True
7.738000,45.000000,E4-E1,135.000000,175.000000,0.000000,71.037592,68.734699,2.302893,2.302893,68.734699,0.000000,calibrated_2x2_vector_correlation,-5.584818,-4.250314,True
7.738000,45.000000,E4-E1,135.000000,180.000000,0.000000,84.785514,84.509187,0.276327,0.276327,84.509187,0.000000,calibrated_2x2_vector_correlation,-5.635524,-4.398545,True
7.738000,45.000000,E4-E1,135.000000,185.000000,0.000000,99.182628,100.628965,-1.446337,-1.446337,100.628965,0.000000,calibrated_2x2_vector_correlation,-5.677485,-4.544179,True
7.738000,45.000000,E4-E1,135.000000,190.000000,0.000000,114.034088,116.956661,-2.922573,-2.922573,116.956661,0.000000,calibrated_2x2_vector_correlation,-5.711563,-4.682089,True
7.738000,45.000000,E4-E1,135.000000,195.000000,0.000000,129.062096,133.270420,-4.208324,-4.208324,133.270420,0.000000,calibrated_2x2_vector_correlation,-5.739001,-4.803893,True
7.738000,45.000000,E4-E1,135.000000,200.000000,0.000000,143.950518,149.296640,-5.346122,-5.346122,149.296640,0.000000,calibrated_2x2_vector_correlation,-5.761290,-4.900618,True
7.738000,45.000000,E4-E1,135.000000,205.000000,0.000000,158.406026,164.753392,-6.347366,-6.347366,164.753392,-0.000000,calibrated_2x2_vector_correlation,-5.780509,-4.965580,True
7.738000,45.000000,E4-E1,135.000000,210.000000,0.000000,172.202241,179.382601,-7.180360,-7.180360,179.382601,0.000000,calibrated_2x2_vector_correlation,-5.799676,-4.995597,True
7.738000,45.000000,E4-E1,135.000000,215.000000,0.000000,-174.817310,-167.042529,-7.774781,-7.774781,-167.042529,0.000000,calibrated_2x2_vector_correlation,-5.822679,-4.990081,True
7.738000,45.000000,E4-E1,135.000000,220.000000,0.000000,-162.768904,-154.722078,-8.046826,-8.046826,-154.722078,0.000000,calibrated_2x2_vector_correlation,-5.853620,-4.949041,True
