freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,60.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,67.152365,-32.160821,-32.160821,52.777778,-4.659371,13.282480,11.111764,31.244762,73,73,
7.738000,60.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,309.485885,86.609557,86.609557,52.777778,-5.539560,0.000000,0.000000,0.000000,73,73,
7.738000,60.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,331.293609,90.805133,90.805133,54.166667,-6.260015,14.546248,11.383149,33.533225,73,73,
7.738000,60.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,429.422935,85.850005,85.850005,54.166667,-5.666795,32.590333,17.289969,142.515492,73,73,
7.738000,60.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,287.272957,80.059384,80.059384,51.388889,-6.411841,11.507690,9.651018,22.276876,73,73,
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,120.036639,-54.497840,-54.497840,55.555556,-3.182918,0.000000,0.000000,0.000000,73,73,
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,133.873657,-52.134806,-52.134806,69.444444,-5.265679,6.916881,5.408240,17.788987,73,73,
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,461.819025,-46.303984,-406.303984,58.333333,-5.425386,41.459737,19.494596,165.148247,73,73,
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,125.871944,-44.283126,-44.283126,51.388889,-5.584902,11.726334,9.782332,23.968693,73,73,
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,437.770764,-128.924406,-128.924406,51.388889,-3.016140,0.000000,0.000000,0.000000,73,73,
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,466.305873,-125.199230,-125.199230,51.388889,-5.513444,13.155140,10.789398,24.007029,73,73,
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,675.725437,-114.466194,-114.466194,55.555556,-5.342495,33.614687,20.847533,126.473139,73,73,
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,402.168982,-113.536257,-113.536257,51.388889,-5.453681,14.142620,11.385128,28.427423,73,73,
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,169.589361,35.228794,35.228794,52.777778,-2.345031,0.000000,0.000000,0.000000,73,73,
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,186.233814,34.406763,34.406763,52.777778,-5.293904,8.363968,6.144781,17.459661,73,73,
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,197.530632,34.908456,34.908456,59.722222,-5.425386,19.772240,10.481938,119.527004,73,73,
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,157.621034,36.368802,36.368802,55.555556,-5.584902,7.539650,5.688100,19.683128,73,73,
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,283.734197,-90.804493,-90.804493,54.166667,-2.316879,0.000000,0.000000,0.000000,73,73,
