freq_ghz,baseline,phi_deg,linear_pol_deg,theta_deg,measured_pdoa_deg,nominal_pdoa_deg,raw_residual_wrapped_deg,raw_residual_unwrapped_deg,raw_residual_centered_deg,phase_center_delta_x_mm,phase_center_delta_y_mm,phase_center_delta_mag_mm,calibrated_residual_deg,left_mag,right_mag,ux,uy,group
7.738000,E1-E3,45.000000,0.000000,345.000000,-48.449683,-40.884216,-7.565467,-7.565467,-3.970607,-11.588133,4.805116,12.544878,-15.505529,2277.888567,1630.121158,-0.183013,-0.183013,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,350.000000,-35.124993,-27.430244,-7.694749,-7.694749,-4.099890,-11.588133,4.805116,12.544878,-11.838957,2345.266043,1608.825331,-0.122788,-0.122788,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,355.000000,-20.747399,-13.767512,-6.979888,-6.979888,-3.385028,-11.588133,4.805116,12.544878,-7.269343,2405.711020,1570.126508,-0.061628,-0.061628,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,360.000000,-5.156710,-0.000000,-5.156710,-5.156710,-1.561851,-11.588133,4.805116,12.544878,-1.561851,2455.874595,1517.946735,-0.000000,-0.000000,phi45.0_pol0.0
7.738000,E1-E3,45.000000,45.000000,0.000000,36.544264,0.000000,36.544264,36.544264,65.083902,-11.588133,4.805116,12.544878,65.083902,5641.977552,2564.098500,0.000000,0.000000,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,5.000000,49.946433,13.767512,36.178921,36.178921,64.718560,-11.588133,4.805116,12.544878,68.602874,5862.666914,2457.936975,0.061628,0.061628,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,10.000000,63.483003,27.430244,36.052759,36.052759,64.592397,-11.588133,4.805116,12.544878,72.331464,6038.131877,2345.702662,0.122788,0.122788,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,15.000000,77.055401,40.884216,36.171185,36.171185,64.710823,-11.588133,4.805116,12.544878,76.245744,6153.632911,2233.892462,0.183013,0.183013,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,20.000000,90.506393,54.027034,36.479359,36.479359,65.018997,-11.588133,4.805116,12.544878,80.261984,6196.869828,2126.289534,0.241845,0.241845,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,25.000000,103.638509,66.758674,36.879835,36.879835,65.419473,-11.588133,4.805116,12.544878,84.254518,6159.311510,2023.525951,0.298836,0.298836,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,30.000000,116.255302,78.982240,37.273061,37.273061,65.812699,-11.588133,4.805116,12.544878,88.096456,6037.225706,1923.834989,0.353553,0.353553,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,35.000000,128.200532,90.604704,37.595828,37.595828,66.135466,-11.588133,4.805116,12.544878,91.698342,5832.368018,1824.608216,0.405580,0.405580,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,40.000000,139.373200,101.537611,37.835589,37.835589,66.375227,-11.588133,4.805116,12.544878,95.022673,5552.047394,1723.862863,0.454519,0.454519,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,45.000000,149.716222,111.697756,38.018467,38.018467,66.558105,-11.588133,4.805116,12.544878,98.072096,5208.308333,1620.944265,0.500000,0.500000,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,50.000000,159.192473,121.007813,38.184660,38.184660,66.724298,-11.588133,4.805116,12.544878,100.864994,4816.274271,1516.413600,0.541675,0.541675,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,55.000000,167.763045,129.396927,38.366117,38.366117,66.905755,-11.588133,4.805116,12.544878,103.413325,4392.054669,1411.521821,0.579228,0.579228,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,60.000000,175.374431,136.801253,38.573178,38.573178,67.112816,-11.588133,4.805116,12.544878,105.709415,3950.785246,1307.717353,0.612372,0.612372,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,65.000000,-178.046958,143.164439,38.788602,38.788602,67.328241,-11.588133,4.805116,12.544878,107.720125,3505.269887,1206.418623,0.640856,0.640856,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,70.000000,-172.598633,148.438057,38.963310,38.963310,67.502949,-11.588133,4.805116,12.544878,109.382712,3065.428630,1109.042095,0.664463,0.664463,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,75.000000,-168.410878,152.581972,39.007151,39.007151,67.546789,-11.588133,4.805116,12.544878,110.595701,2638.503780,1017.156313,0.683013,0.683013,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,80.000000,-165.670324,155.564645,38.765031,38.765031,67.304669,-11.588133,4.805116,12.544878,111.195102,2229.865236,932.635886,0.696364,0.696364,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,85.000000,-164.683770,157.363378,37.952852,37.952852,66.492490,-11.588133,4.805116,12.544878,110.890411,1844.342223,857.737317,0.704416,0.704416,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,90.000000,-166.075339,157.964481,35.960180,35.960180,64.499818,-11.588133,4.805116,12.544878,109.067332,1488.337764,795.038686,0.707107,0.707107,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,95.000000,-171.562112,157.363378,31.074510,31.074510,59.614148,-11.588133,4.805116,12.544878,104.012069,1173.684427,747.168979,0.704416,0.704416,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,100.000000,171.397149,155.564645,15.832503,15.832503,44.372141,-11.588133,4.805116,12.544878,88.262574,924.996241,716.269251,0.696364,0.696364,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,105.000000,100.531926,152.581972,-52.050046,-52.050046,-23.510407,-11.588133,4.805116,12.544878,19.538505,787.120681,703.276787,0.683013,0.683013,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,110.000000,44.761358,148.438057,-103.676700,-103.676700,-75.137061,-11.588133,4.805116,12.544878,-33.257298,801.499775,707.371799,0.664463,0.664463,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,115.000000,27.518529,143.164439,-115.645910,-115.645910,-87.106272,-11.588133,4.805116,12.544878,-46.714387,948.073813,725.980692,0.640856,0.640856,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,120.000000,16.341204,136.801253,-120.460050,-120.460050,-91.920411,-11.588133,4.805116,12.544878,-53.323812,1167.806180,755.382919,0.612372,0.612372,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,125.000000,6.221910,129.396927,-123.175018,-123.175018,-94.635380,-11.588133,4.805116,12.544878,-58.127810,1418.150245,791.552681,0.579228,0.579228,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,130.000000,-4.009710,121.007813,-125.017523,-125.017523,-96.477884,-11.588133,4.805116,12.544878,-62.337188,1677.399011,830.822363,0.541675,0.541675,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,135.000000,-14.671027,111.697756,-126.368783,-126.368783,-97.829145,-11.588133,4.805116,12.544878,-66.315154,1934.656612,870.203077,0.500000,0.500000,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,140.000000,-25.784160,101.537611,-127.321771,-127.321771,-98.782133,-11.588133,4.805116,12.544878,-70.134688,2183.790846,907.427069,0.454519,0.454519,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,145.000000,-37.236733,90.604704,-127.841437,-127.841437,-99.301798,-11.588133,4.805116,12.544878,-73.738923,2420.401003,940.871727,0.405580,0.405580,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,150.000000,-48.859977,78.982240,-127.842217,-127.842217,-99.302579,-11.588133,4.805116,12.544878,-77.018822,2640.107875,969.506813,0.353553,0.353553,phi45.0_pol45.0
