freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
7.738000,45.000000,250.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,145.446859,-214.553141,-0.767738,-4.261174,True,1.180490,0.789569
7.738000,45.000000,255.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,145.341402,-214.658598,-0.620688,-4.341773,True,1.200645,0.782277
7.738000,45.000000,260.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,146.541813,-213.458187,-0.473625,-4.418285,True,1.221147,0.775416
7.738000,45.000000,265.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,148.878626,-211.121374,-0.340249,-4.482037,True,1.240043,0.769746
7.738000,45.000000,270.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,152.207154,-207.792846,-0.232423,-4.526062,True,1.255532,0.765854
7.738000,45.000000,275.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,156.427018,-203.572982,-0.157636,-4.547075,True,1.266389,0.764003
7.738000,45.000000,280.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,161.490605,-198.509395,-0.116982,-4.546024,True,1.272330,0.764096
7.738000,45.000000,285.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,167.397095,-192.602905,-0.104780,-4.527134,True,1.274119,0.765759
7.738000,45.000000,290.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,174.171913,-185.828087,-0.110310,-4.496204,True,1.273308,0.768491
7.738000,45.000000,295.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-178.166344,-178.166344,-0.121112,-4.459063,True,1.271726,0.771784
7.738000,45.000000,300.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-169.645552,-169.645552,-0.126641,-4.420636,True,1.270916,0.775206
7.738000,45.000000,305.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-160.372470,-160.372470,-0.121029,-4.384621,True,1.271738,0.778427
7.738000,45.000000,310.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-150.537410,-150.537410,-0.104073,-4.353530,True,1.274223,0.781219
7.738000,45.000000,315.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-140.378474,-140.378474,-0.080160,-4.328857,True,1.277736,0.783441
7.738000,45.000000,320.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-130.118415,-130.118415,-0.055731,-4.311215,True,1.281334,0.785034
7.738000,45.000000,325.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-119.909208,-119.909208,-0.036683,-4.300452,True,1.284147,0.786007
7.738000,45.000000,330.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-109.812982,-109.812982,-0.027051,-4.295811,True,1.285572,0.786427
7.738000,45.000000,335.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-99.820010,-99.820010,-0.029279,-4.296161,True,1.285242,0.786395
7.738000,45.000000,340.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-89.882021,-89.882021,-0.045298,-4.300160,True,1.282874,0.786033
7.738000,45.000000,345.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-79.936145,-79.936145,-0.077251,-4.306275,True,1.278164,0.785480
7.738000,45.000000,350.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-69.908441,-69.908441,-0.127271,-4.312645,True,1.270824,0.784904
7.738000,45.000000,355.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-59.704996,-59.704996,-0.196579,-4.317009,True,1.260724,0.784510
7.738000,45.000000,360.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-49.209433,-49.209433,-0.284691,-4.316991,True,1.248000,0.784512
7.738000,45.000000,0.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-54.342150,-54.342150,-4.633799,-5.139715,True,0.751606,0.709079
7.738000,45.000000,5.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-40.526917,-40.526917,-4.711153,-5.189824,True,0.744942,0.705000
7.738000,45.000000,10.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-26.611168,-26.611168,-4.783117,-5.236818,True,0.738795,0.701196
7.738000,45.000000,15.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-12.735386,-12.735386,-4.848228,-5.278876,True,0.733278,0.697809
7.738000,45.000000,20.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,0.900447,0.900447,-4.905729,-5.315062,True,0.728440,0.694907
7.738000,45.000000,25.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,14.067656,14.067656,-4.955392,-5.345332,True,0.724287,0.692490
