"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
65,8,70,-5675.80265380353,70,-4435.20381301212,70,2150.27497888057,70,-2588.62071920324
65,8,75,-5081.33473565169,75,-4813.91517554798,75,1925.25968343469,75,-2400.26686827759
65,8,80,-4580.32439588788,80,-5103.56035510945,80,1593.73088277146,80,-2335.15662240436
65,8,85,-4232.11387172728,85,-5332.61729338884,85,1164.73395783759,85,-2358.26234720208
65,8,90,-4079.52407082125,90,-5513.99632870937,90,652.687235611259,90,-2414.60011695209
70,8,0,4053.5821289659,0,8135.42432101409,0,-3772.18987635391,0,569.890743475219
70,8,5,2203.23523556727,5,8603.99599383292,5,-3370.05130892583,5,-1270.92828832297
70,8,10,252.006014966116,10,8550.67432061003,10,-2803.91301712322,10,-2941.80805217722
70,8,15,-1669.28711251753,15,8030.79796032163,15,-2140.24843305102,15,-4306.04197541463
70,8,20,-3444.64233858372,20,7125.53362041245,20,-1431.43753435955,20,-5281.20928027392
70,8,25,-4983.03051619516,25,5927.70918555559,25,-714.548302790724,25,-5840.90223607905
70,8,30,-6223.03180552549,30,4532.56325435465,30,-17.2074750043824,30,-6008.15562005822
70,8,35,-7132.41455528357,35,3033.91546719783,35,634.878804928772,35,-5843.10876000097
70,8,40,-7704.33633803255,40,1522.7722923859,40,1214.35776251562,40,-5428.01920485679
70,8,45,-7952.37906051383,45,84.0174982592407,45,1694.655587123,45,-4852.88189624799
70,8,50,-7906.39670858306,50,-1211.04970714513,50,2055.70445831682,50,-4204.31769761929
70,8,55,-7610.20328765485,55,-2314.34469328606,55,2288.03291920069,55,-3558.92383183714
70,8,60,-7120.67399806375,60,-3207.75813590172,60,2392.09543448576,60,-2980.3068952362
70,8,65,-6506.54422521422,65,-3902.58669515949,65,2373.69275744002,65,-2517.5192691312
70,8,70,-5845.02009349467,70,-4430.95246443644,70,2239.01780170701,70,-2202.59501381269
70,8,75,-5215.59514396201,75,-4832.6856730925,75,1992.46884294694,75,-2046.50631012092
70,8,80,-4692.27901100078,80,-5142.88574225052,80,1637.97680145487,80,-2035.12297184183
70,8,85,-4336.2859561819,85,-5384.01105532528,85,1182.44910213387,85,-2128.08831340622
70,8,90,-4190.50184358041,90,-5563.36758588875,90,639.242168495481,90,-2262.96342444871
75,8,0,4277.87167285085,0,7870.65777242373,0,-3889.89626064457,0,379.10685342791
75,8,5,2425.16081360264,5,8369.71718034695,5,-3427.65880667893,5,-1545.52884266309
75,8,10,437.74170643157,10,8368.79825075089,10,-2800.91171913592,10,-3262.26032964732
75,8,15,-1541.58680411997,15,7918.55521179164,15,-2083.31585111369,15,-4630.08642006909
75,8,20,-3385.13254593268,20,7093.70017414159,20,-1331.80253354591,20,-5568.27616792925
75,8,25,-4992.75736107241,25,5979.13574443859,25,-585.252935078068,25,-6057.35230876515
75,8,30,-6297.16555869106,30,4661.50734588342,30,128.8698787709,30,-6130.9847385654
75,8,35,-7262.54721679402,35,3226.89726379398,35,785.982312216746,35,-5861.57985935972
75,8,40,-7879.30117740229,40,1761.1585257351,40,1360.2180211748,40,-5343.14046011128
75,8,45,-8158.36262387844,45,347.51385001661,45,1826.90391208515,45,-4675.20367887169
75,8,50,-8127.71264918123,50,-941.451721906434,50,2168.56755620576,50,-3950.92174720165
75,8,55,-7831.53122107653,55,-2054.97114981185,55,2378.89425721911,55,-3250.51993039732
