Freq_GHz,"dB(S(P2B:1,P2B:1))","dB(S(P1B:1,P1B:1))","dB(S(P2A:1,P2A:1))","dB(S(P1A:1,P1A:1))","dB(S(P3A:1,P3A:1))","dB(S(P3B:1,P3B:1))","dB(S(P4A:1,P4A:1))","dB(S(P4B:1,P4B:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P2A:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P4B:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P2A:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P4B:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P4B:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P2A:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P4B:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P2A:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P4B:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P2A:1))","dB(S(P3B:1,P1A:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P4B:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P2A:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P2A:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P4A:1))"
7.738000,-10.350807,-9.271776,-10.415174,-9.306275,-19.354875,-19.195676,-15.779347,-14.955548,-57.092195,-0.669887,-47.921099,-51.148001,-54.867413,-61.326631,-57.399579,-57.092195,-46.678774,-0.799387,-56.196929,-53.972755,-51.317204,-51.110832,-0.669887,-46.678774,-57.187642,-53.787373,-50.728088,-54.052867,-55.558104,-47.921099,-0.799387,-57.187642,-56.098221,-68.309075,-52.408526,-52.483161,-51.148001,-56.196929,-53.787373,-56.098221,-0.270336,-61.409787,-54.187657,-54.867413,-53.972755,-50.728088,-68.309075,-0.270336,-51.577735,-58.480368,-61.326631,-51.317204,-54.052867,-52.408526,-61.409787,-51.577735,-0.348625,-57.399579,-51.110832,-55.558104,-52.483161,-54.187657,-58.480368,-0.348625
7.985500,-11.750431,-9.797408,-11.934358,-9.841484,-13.106494,-13.239782,-10.798687,-10.461560,-61.561779,-0.554711,-46.647420,-53.642778,-54.016500,-64.589676,-66.484491,-61.561779,-45.540360,-0.746442,-55.467219,-53.033355,-52.800843,-51.484485,-0.554711,-45.540360,-56.864416,-53.273576,-52.607428,-52.608635,-55.091785,-46.647420,-0.746442,-56.864416,-64.310644,-76.983540,-52.066994,-54.434315,-53.642778,-55.467219,-53.273576,-64.310644,-0.410899,-58.993726,-57.799499,-54.016500,-53.033355,-52.607428,-76.983540,-0.410899,-52.737348,-57.741007,-64.589676,-52.800843,-52.608635,-52.066994,-58.993726,-52.737348,-0.596360,-66.484491,-51.484485,-55.091785,-54.434315,-57.799499,-57.741007,-0.596360
8.233000,-14.383054,-10.625913,-14.752806,-10.760720,-9.659612,-9.784815,-8.171309,-7.950199,-51.739173,-0.427836,-47.646475,-61.164696,-57.958672,-56.245688,-62.111356,-51.739173,-49.020767,-0.673612,-55.010899,-53.509124,-60.881293,-55.141650,-0.427836,-49.020767,-49.090127,-57.047354,-61.141999,-51.844194,-54.542021,-47.646475,-0.673612,-49.090127,-58.973232,-57.726549,-57.181744,-59.949113,-61.164696,-55.010899,-57.047354,-58.973232,-0.690001,-55.401345,-57.577283,-57.958672,-53.509124,-61.141999,-57.726549,-0.690001,-50.202769,-54.678889,-56.245688,-60.881293,-51.844194,-57.181744,-55.401345,-50.202769,-0.948409,-62.111356,-55.141650,-54.542021,-59.949113,-57.577283,-54.678889,-0.948409
