Freq_GHz,"dB(S(P1A:1,P1A:1))","dB(S(P2B:1,P2B:1))","dB(S(P4A:1,P4A:1))","dB(S(P4B:1,P4B:1))","dB(S(P1B:1,P1B:1))","dB(S(P3B:1,P3B:1))","dB(S(P3A:1,P3A:1))","dB(S(P2A:1,P2A:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P2A:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P2A:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P2A:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P2A:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P2A:1))","dB(S(P3B:1,P1A:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P2A:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P2A:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P3A:1))"
7.738000,-15.382646,-15.011016,-6.660387,-6.824569,-15.242711,-6.471352,-6.580883,-14.322544,-40.452249,-53.672719,-51.569763,-0.443838,-47.322564,-46.160148,-41.089486,-40.452249,-48.065558,-45.703714,-40.597181,-60.143916,-71.532451,-0.458438,-53.672719,-48.065558,-1.452837,-49.045979,-46.178575,-45.770760,-48.787686,-51.569763,-45.703714,-1.452837,-51.407846,-45.827634,-43.499162,-46.252077,-0.443838,-40.597181,-49.045979,-51.407846,-46.356025,-45.210494,-41.650455,-47.322564,-60.143916,-46.178575,-45.827634,-46.356025,-1.501634,-66.871165,-46.160148,-71.532451,-45.770760,-43.499162,-45.210494,-1.501634,-67.502276,-41.089486,-0.458438,-48.787686,-46.252077,-41.650455,-66.871165,-67.502276
7.985500,-15.261758,-15.377914,-6.223918,-6.285712,-15.117283,-6.039639,-6.063822,-14.954550,-42.733406,-52.313042,-54.558484,-0.418585,-47.998572,-48.674226,-43.866829,-42.733406,-50.192382,-49.626583,-43.867484,-56.465384,-93.267153,-0.388945,-52.313042,-50.192382,-1.528313,-52.639470,-47.957269,-47.102865,-49.489820,-54.558484,-49.626583,-1.528313,-48.994006,-47.087793,-44.709896,-48.666667,-0.418585,-43.867484,-52.639470,-48.994006,-46.604122,-46.556304,-44.421336,-47.998572,-56.465384,-47.957269,-47.087793,-46.604122,-1.591679,-61.560764,-48.674226,-93.267153,-47.102865,-44.709896,-46.556304,-1.591679,-53.975330,-43.866829,-0.388945,-49.489820,-48.666667,-44.421336,-61.560764,-53.975330
8.233000,-14.802124,-15.539305,-5.816376,-5.845527,-14.556631,-5.564578,-5.576147,-15.234332,-45.333914,-47.632660,-49.241996,-0.449083,-45.991710,-48.383573,-47.765313,-45.333914,-49.640135,-50.727915,-50.402127,-55.234264,-61.903748,-0.359866,-47.632660,-49.640135,-1.657200,-71.594164,-48.707333,-46.906722,-48.359590,-49.241996,-50.727915,-1.657200,-46.527493,-45.494181,-43.113631,-48.196237,-0.449083,-50.402127,-71.594164,-46.527493,-45.494274,-45.805862,-48.817693,-45.991710,-55.234264,-48.707333,-45.494181,-45.494274,-1.755765,-55.968110,-48.383573,-61.903748,-46.906722,-43.113631,-45.805862,-1.755765,-49.487586,-47.765313,-0.359866,-48.359590,-48.196237,-48.817693,-55.968110,-49.487586
