Freq_GHz,"dB(S(P2B:1,P2B:1))","dB(S(P1A:1,P1A:1))","dB(S(P4A:1,P4A:1))","dB(S(P3B:1,P3B:1))","dB(S(P3A:1,P3A:1))","dB(S(P1B:1,P1B:1))","dB(S(P4B:1,P4B:1))","dB(S(P2A:1,P2A:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P2A:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P2A:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P2A:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P1A:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P2A:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P2A:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P2A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P2A:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P4B:1))"
7.738000,-3.380729,-4.208707,-16.335015,-8.101301,-7.399217,-4.072649,-19.557933,-3.415313,-46.066284,-49.165708,-51.815719,-51.869701,-54.352764,-48.526748,-3.147366,-46.066284,-42.517973,-45.779409,-48.596794,-2.566181,-38.746921,-46.230469,-49.165708,-42.517973,-36.379959,-41.812105,-44.767271,-0.617801,-46.824131,-51.815719,-45.779409,-36.379959,-1.164762,-53.130745,-38.855468,-44.814586,-51.869701,-48.596794,-41.812105,-1.164762,-56.957642,-44.233985,-47.818362,-54.352764,-2.566181,-44.767271,-53.130745,-56.957642,-40.660015,-52.008721,-48.526748,-38.746921,-0.617801,-38.855468,-44.233985,-40.660015,-41.299462,-3.147366,-46.230469,-46.824131,-44.814586,-47.818362,-52.008721,-41.299462
7.985500,-3.839163,-4.614291,-23.127918,-6.598907,-6.244450,-4.641443,-19.676410,-3.849830,-53.829395,-57.382904,-56.729396,-73.519801,-57.796632,-55.461172,-2.667330,-53.829395,-51.864016,-56.176448,-58.798510,-2.129389,-53.454526,-50.502341,-57.382904,-51.864016,-39.317276,-43.907057,-54.654083,-0.404265,-47.352754,-56.729396,-56.176448,-39.317276,-1.426139,-59.305446,-40.750417,-48.566299,-73.519801,-58.798510,-43.907057,-1.426139,-62.781668,-46.746859,-51.178259,-57.796632,-2.129389,-54.654083,-59.305446,-62.781668,-53.191575,-55.452033,-55.461172,-53.454526,-0.404265,-40.750417,-46.746859,-53.191575,-47.170319,-2.667330,-50.502341,-47.352754,-48.566299,-51.178259,-55.452033,-47.170319
8.233000,-4.162308,-4.966109,-13.191626,-5.449116,-5.301619,-5.034693,-12.427268,-4.146328,-55.914057,-60.831795,-57.438220,-68.089259,-59.711181,-66.223059,-2.419342,-55.914057,-58.495443,-57.284539,-62.518518,-1.916081,-62.244815,-56.402317,-60.831795,-58.495443,-46.966311,-51.144114,-64.199116,-0.513475,-56.493206,-57.438220,-57.284539,-46.966311,-1.738926,-61.266859,-49.951748,-56.510502,-68.089259,-62.518518,-51.144114,-1.738926,-65.432360,-56.918120,-62.720979,-59.711181,-1.916081,-64.199116,-61.266859,-65.432360,-62.576477,-55.940109,-66.223059,-62.244815,-0.513475,-49.951748,-56.918120,-62.576477,-57.225735,-2.419342,-56.402317,-56.493206,-56.510502,-62.720979,-55.940109,-57.225735
