Freq_GHz,"dB(S(P2A:1,P2A:1))","dB(S(P4A:1,P4A:1))","dB(S(P3A:1,P3A:1))","dB(S(P4B:1,P4B:1))","dB(S(P3B:1,P3B:1))","dB(S(P1B:1,P1B:1))","dB(S(P2B:1,P2B:1))","dB(S(P1A:1,P1A:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P1A:1))","dB(S(P4A:1,P2A:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P1A:1))","dB(S(P3A:1,P2A:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P1A:1))","dB(S(P4B:1,P2A:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P1A:1))","dB(S(P3B:1,P2A:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P1A:1))","dB(S(P1B:1,P2A:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P1A:1))","dB(S(P2B:1,P2A:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P1A:1))","dB(S(P1A:1,P2A:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P2B:1))"
7.738000,-6.253321,-4.795684,-7.433415,-4.783997,-7.593321,-7.932273,-6.249576,-8.045312,-50.251993,-52.410668,-49.787620,-50.732140,-44.129213,-1.517854,-43.615824,-50.251993,-46.280306,-2.151200,-45.892006,-49.541041,-49.188844,-48.822107,-52.410668,-46.280306,-44.766067,-1.344903,-46.602641,-55.039616,-45.929609,-49.787620,-2.151200,-44.766067,-46.040216,-51.751751,-49.225335,-46.326726,-50.732140,-45.892006,-1.344903,-46.040216,-53.815986,-48.927862,-47.271090,-44.129213,-49.541041,-46.602641,-51.751751,-53.815986,-43.836897,-1.156272,-1.517854,-49.188844,-55.039616,-49.225335,-48.927862,-43.836897,-44.040768,-43.615824,-48.822107,-45.929609,-46.326726,-47.271090,-1.156272,-44.040768
7.985500,-5.363713,-4.193881,-5.981171,-4.190668,-6.034793,-5.626278,-5.363776,-5.643217,-50.435630,-56.379539,-51.419876,-51.983212,-46.969723,-1.805699,-45.901927,-50.435630,-46.620266,-2.454821,-46.608404,-55.204834,-50.961330,-58.397018,-56.379539,-46.620266,-45.025725,-1.650973,-49.068537,-58.806709,-48.506092,-51.419876,-2.454821,-45.025725,-45.933453,-59.494268,-52.458363,-50.042312,-51.983212,-46.608404,-1.650973,-45.933453,-51.614939,-57.215056,-49.468196,-46.969723,-55.204834,-49.068537,-59.494268,-51.614939,-45.877089,-1.728316,-1.805699,-50.961330,-58.806709,-52.458363,-57.215056,-45.877089,-46.849824,-45.901927,-58.397018,-48.506092,-50.042312,-49.468196,-1.728316,-46.849824
8.233000,-4.765265,-3.714646,-5.080092,-3.745499,-5.088609,-4.523563,-4.777651,-4.514270,-47.132187,-48.130012,-48.458978,-48.433263,-50.293634,-2.092941,-48.999460,-47.132187,-43.729167,-2.799959,-44.268988,-51.372005,-48.917989,-55.145540,-48.130012,-43.729167,-41.413699,-2.026680,-46.823415,-53.588182,-47.647864,-48.458978,-2.799959,-41.413699,-42.258000,-48.851026,-51.852660,-48.826211,-48.433263,-44.268988,-2.026680,-42.258000,-46.946267,-55.413697,-47.331861,-50.293634,-51.372005,-46.823415,-48.851026,-46.946267,-48.531221,-2.248598,-2.092941,-48.917989,-53.588182,-51.852660,-55.413697,-48.531221,-48.146403,-48.999460,-55.145540,-47.647864,-48.826211,-47.331861,-2.248598,-48.146403
