Freq_GHz,"dB(S(P4A:1,P4A:1))","dB(S(P1B:1,P1B:1))","dB(S(P2A:1,P2A:1))","dB(S(P3A:1,P3A:1))","dB(S(P2B:1,P2B:1))","dB(S(P4B:1,P4B:1))","dB(S(P1A:1,P1A:1))","dB(S(P3B:1,P3B:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P2A:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P3B:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P2A:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P3B:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P3B:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P2A:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P3B:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P2A:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P3B:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P2A:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P3B:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P2A:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P3B:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P2A:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P1A:1))"
7.738000,-7.796022,-0.724388,-0.782598,-2.002688,-0.774433,-9.277378,-0.984359,-0.883016,-40.795595,-35.282744,-30.653932,-40.160896,-1.506335,-45.023130,-38.463600,-40.795595,-40.164807,-28.233876,-32.628004,-38.374733,-17.977400,-37.896718,-35.282744,-40.164807,-32.197789,-16.151228,-34.928748,-36.816042,-35.524320,-30.653932,-28.233876,-32.197789,-28.406499,-28.490240,-26.132775,-12.654281,-40.160896,-32.628004,-16.151228,-28.406499,-38.555173,-31.737295,-34.488138,-1.506335,-38.374733,-34.928748,-28.490240,-38.555173,-42.388289,-39.922895,-45.023130,-17.977400,-36.816042,-26.132775,-31.737295,-42.388289,-36.659441,-38.463600,-37.896718,-35.524320,-12.654281,-34.488138,-39.922895,-36.659441
7.985500,-18.713973,-1.277594,-2.099814,-3.109106,-1.265612,-21.718330,-3.028916,-0.799718,-37.745127,-29.243849,-28.527454,-37.501131,-1.141709,-35.426354,-37.895192,-37.745127,-49.416027,-24.502662,-34.269550,-45.880867,-10.306733,-34.227836,-29.243849,-49.416027,-25.175535,-9.554737,-31.433316,-36.668975,-31.551491,-28.527454,-24.502662,-25.175535,-25.485635,-28.473278,-19.894987,-13.626927,-37.501131,-34.269550,-9.554737,-25.485635,-41.275192,-30.563751,-33.387047,-1.141709,-45.880867,-31.433316,-28.473278,-41.275192,-41.085342,-40.810621,-35.426354,-10.306733,-36.668975,-19.894987,-30.563751,-41.085342,-30.060421,-37.895192,-34.227836,-31.551491,-13.626927,-33.387047,-40.810621,-30.060421
8.233000,-5.959000,-2.125896,-5.385458,-2.472752,-2.755147,-5.407795,-6.840312,-0.629105,-28.935905,-29.702832,-28.734690,-38.992114,-3.389109,-23.250659,-39.100080,-28.935905,-44.473385,-25.302195,-38.700880,-30.316543,-6.850164,-33.754359,-29.702832,-44.473385,-21.530104,-4.967913,-34.701486,-33.140629,-28.141188,-28.734690,-25.302195,-21.530104,-24.959844,-30.550238,-19.013802,-17.755980,-38.992114,-38.700880,-4.967913,-24.959844,-47.739145,-31.313101,-32.719820,-3.389109,-30.316543,-34.701486,-30.550238,-47.739145,-25.163121,-45.333676,-23.250659,-6.850164,-33.140629,-19.013802,-31.313101,-25.163121,-28.249931,-39.100080,-33.754359,-28.141188,-17.755980,-32.719820,-45.333676,-28.249931
