Freq_GHz,"dB(S(P1B:1,P1B:1))","dB(S(P1A:1,P1A:1))","dB(S(P4B:1,P4B:1))","dB(S(P2B:1,P2B:1))","dB(S(P3B:1,P3B:1))","dB(S(P3A:1,P3A:1))","dB(S(P4A:1,P4A:1))","dB(S(P2A:1,P2A:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P2A:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P2A:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P2A:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P2A:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P1A:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P2A:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P2A:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P2A:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P4A:1))"
7.738000,-16.243989,-18.215898,-8.675953,-25.556504,-7.433761,-7.976715,-8.098820,-25.782863,-0.359988,-55.246650,-42.901367,-48.927858,-44.373800,-50.949891,-43.393411,-0.359988,-49.469928,-41.519832,-49.890803,-43.461245,-55.838849,-42.818959,-55.246650,-49.469928,-46.631470,-46.489742,-41.761230,-1.122821,-46.042702,-42.901367,-41.519832,-46.631470,-55.038647,-49.875111,-51.531532,-0.245835,-48.927858,-49.890803,-46.489742,-55.038647,-1.330493,-44.709303,-47.955201,-44.373800,-43.461245,-41.761230,-49.875111,-1.330493,-45.926998,-52.124932,-50.949891,-55.838849,-1.122821,-51.531532,-44.709303,-45.926998,-49.442477,-43.393411,-42.818959,-46.042702,-0.245835,-47.955201,-52.124932,-49.442477
7.985500,-18.019180,-19.860277,-8.903771,-25.387287,-8.205033,-8.527886,-8.591169,-25.300883,-0.303725,-51.366091,-45.251285,-49.150212,-46.532764,-53.325225,-45.635279,-0.303725,-53.591358,-43.456878,-51.185390,-46.688353,-52.536795,-46.210808,-51.366091,-53.591358,-50.569700,-47.680862,-44.523162,-0.961055,-48.574430,-45.251285,-43.456878,-50.569700,-57.560726,-53.915571,-52.880307,-0.219695,-49.150212,-51.185390,-47.680862,-57.560726,-1.058224,-48.003543,-50.461289,-46.532764,-46.688353,-44.523162,-53.915571,-1.058224,-47.472001,-51.619939,-53.325225,-52.536795,-0.961055,-52.880307,-48.003543,-47.472001,-50.116059,-45.635279,-46.210808,-48.574430,-0.219695,-50.461289,-51.619939,-50.116059
8.233000,-19.007387,-20.823142,-8.669137,-24.525948,-8.249580,-8.412298,-8.521483,-24.270590,-0.310101,-48.630770,-47.305543,-47.577827,-46.265016,-69.134460,-48.454267,-0.310101,-52.069276,-46.151975,-49.990298,-47.828452,-47.837422,-50.932840,-48.630770,-52.069276,-53.272457,-47.718621,-44.713403,-0.947214,-48.860072,-47.305543,-46.151975,-53.272457,-56.858765,-58.640476,-51.456403,-0.213404,-47.577827,-49.990298,-47.718621,-56.858765,-1.008818,-49.992743,-50.527000,-46.265016,-47.828452,-44.713403,-58.640476,-1.008818,-49.090102,-48.994018,-69.134460,-47.837422,-0.947214,-51.456403,-49.992743,-49.090102,-48.982633,-48.454267,-50.932840,-48.860072,-0.213404,-50.527000,-48.994018,-48.982633
