Freq_GHz,"dB(S(P3B:1,P3B:1))","dB(S(P1B:1,P1B:1))","dB(S(P4B:1,P4B:1))","dB(S(P2B:1,P2B:1))","dB(S(P1A:1,P1A:1))","dB(S(P2A:1,P2A:1))","dB(S(P4A:1,P4A:1))","dB(S(P3A:1,P3A:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P1A:1))","dB(S(P3B:1,P2A:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P3A:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P2A:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P3A:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P2A:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P3A:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P2A:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P3A:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P2A:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P3A:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P3A:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P2A:1))","dB(S(P4A:1,P3A:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P2A:1))","dB(S(P3A:1,P4A:1))"
7.738000,-4.083594,-6.499873,-9.301410,-7.493643,-6.379537,-7.407846,-10.443760,-3.754320,-57.522382,-42.634900,-44.187872,-53.962446,-51.622503,-39.683056,-2.810566,-57.522382,-58.797416,-50.907561,-1.466069,-45.163455,-43.750802,-69.292183,-42.634900,-58.797416,-54.054110,-52.548789,-48.183521,-0.885503,-46.320223,-44.187872,-50.907561,-54.054110,-47.036450,-1.183340,-46.326378,-65.731041,-53.962446,-1.466069,-52.548789,-47.036450,-47.273195,-43.636397,-52.056381,-51.622503,-45.163455,-48.183521,-1.183340,-47.273195,-45.631319,-52.591500,-39.683056,-43.750802,-0.885503,-46.326378,-43.636397,-45.631319,-46.361321,-2.810566,-69.292183,-46.320223,-65.731041,-52.056381,-52.591500,-46.361321
7.985500,-2.260581,-5.609273,-8.373399,-6.457480,-5.660869,-6.413908,-9.021301,-2.101566,-54.438252,-66.737015,-44.241256,-48.426270,-48.255896,-49.739850,-5.005867,-54.438252,-57.626293,-64.093211,-1.703807,-46.035666,-50.341843,-56.326082,-66.737015,-57.626293,-62.125029,-52.572183,-58.188171,-0.946055,-52.216698,-44.241256,-64.093211,-62.125029,-53.455376,-1.451035,-57.521016,-48.651446,-48.426270,-1.703807,-52.572183,-53.455376,-48.125036,-53.976652,-48.297030,-48.255896,-46.035666,-58.188171,-1.451035,-48.125036,-51.771966,-50.770272,-49.739850,-50.341843,-0.946055,-57.521016,-53.976652,-51.771966,-55.765149,-5.005867,-56.326082,-52.216698,-48.651446,-48.297030,-50.770272,-55.765149
8.233000,-0.947197,-4.851574,-7.115322,-5.526547,-4.843448,-5.326442,-7.523674,-0.813747,-56.116046,-58.844385,-40.192020,-57.615707,-43.997585,-57.934112,-11.459352,-56.116046,-57.068393,-57.477658,-2.034843,-51.787616,-51.734991,-58.448589,-58.844385,-57.068393,-68.271625,-54.504177,-56.950665,-1.193598,-53.581163,-40.192020,-57.477658,-68.271625,-48.610649,-1.843048,-63.846302,-39.502899,-57.615707,-2.034843,-54.504177,-48.610649,-52.218478,-54.071433,-56.029219,-43.997585,-51.787616,-56.950665,-1.843048,-52.218478,-57.492925,-45.442427,-57.934112,-51.734991,-1.193598,-63.846302,-54.071433,-57.492925,-61.510423,-11.459352,-58.448589,-53.581163,-39.502899,-56.029219,-45.442427,-61.510423
