Freq_GHz,"dB(S(P1A:1,P1A:1))","dB(S(P2B:1,P2B:1))","dB(S(P4A:1,P4A:1))","dB(S(P4B:1,P4B:1))","dB(S(P1B:1,P1B:1))","dB(S(P3B:1,P3B:1))","dB(S(P3A:1,P3A:1))","dB(S(P2A:1,P2A:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P2A:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P2A:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P2A:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P2A:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P2A:1))","dB(S(P3B:1,P1A:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P2A:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P2A:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P3A:1))"
7.738000,-16.214111,-14.045430,-7.460423,-7.369912,-16.790738,-10.756216,-11.081670,-13.685350,-40.816115,-46.102155,-50.241110,-0.433963,-49.802409,-42.599623,-40.988191,-40.816115,-50.672281,-43.773782,-40.287736,-50.036905,-49.530972,-0.478364,-46.102155,-50.672281,-1.457072,-44.737988,-39.156755,-58.935902,-52.192131,-50.241110,-43.773782,-1.457072,-46.676203,-51.768240,-40.490220,-44.369418,-0.433963,-40.287736,-44.737988,-46.676203,-52.381577,-42.621009,-41.265391,-49.802409,-50.036905,-39.156755,-51.768240,-52.381577,-0.967982,-47.007479,-42.599623,-49.530972,-58.935902,-40.490220,-42.621009,-0.967982,-50.563402,-40.988191,-0.478364,-52.192131,-44.369418,-41.265391,-47.007479,-50.563402
7.985500,-15.166734,-13.065811,-6.900020,-6.838901,-15.472059,-9.859643,-10.123452,-12.738203,-43.312007,-53.827094,-54.009419,-0.405654,-51.239840,-45.987296,-43.806515,-43.312007,-51.566946,-47.426058,-43.072830,-60.508454,-53.233463,-0.483803,-53.827094,-51.566946,-1.407972,-48.644970,-45.711571,-49.846527,-51.003109,-54.009419,-47.426058,-1.407972,-53.417914,-49.794810,-44.903025,-47.468148,-0.405654,-43.072830,-48.644970,-53.417914,-50.585603,-45.760508,-44.302763,-51.239840,-60.508454,-45.711571,-49.794810,-50.585603,-0.859664,-49.962546,-45.987296,-53.233463,-49.846527,-44.903025,-45.760508,-0.859664,-58.146867,-43.806515,-0.483803,-51.003109,-47.468148,-44.302763,-49.962546,-58.146867
8.233000,-14.413094,-12.341064,-6.230214,-6.141168,-14.635181,-8.693477,-8.845539,-12.015268,-44.502793,-56.505665,-56.655506,-0.418430,-50.958707,-47.686321,-45.813636,-44.502793,-51.058232,-49.349159,-44.975324,-61.625732,-56.973559,-0.516708,-56.505665,-51.058232,-1.543006,-50.698555,-48.171837,-48.885001,-49.734931,-56.655506,-49.349159,-1.543006,-52.951186,-49.181145,-46.587549,-48.621156,-0.418430,-44.975324,-50.698555,-52.951186,-49.280400,-46.714738,-46.486881,-50.958707,-61.625732,-48.171837,-49.181145,-49.280400,-0.946731,-51.010868,-47.686321,-56.973559,-48.885001,-46.587549,-46.714738,-0.946731,-54.158732,-45.813636,-0.516708,-49.734931,-48.621156,-46.486881,-51.010868,-54.158732
