Freq_GHz,"dB(S(P2A:1,P2A:1))","dB(S(P3A:1,P3A:1))","dB(S(P1B:1,P1B:1))","dB(S(P3B:1,P3B:1))","dB(S(P4A:1,P4A:1))","dB(S(P4B:1,P4B:1))","dB(S(P2B:1,P2B:1))","dB(S(P1A:1,P1A:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P1A:1))","dB(S(P3A:1,P2A:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P1A:1))","dB(S(P1B:1,P2A:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P1A:1))","dB(S(P3B:1,P2A:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P1A:1))","dB(S(P4A:1,P2A:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P1A:1))","dB(S(P4B:1,P2A:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P1A:1))","dB(S(P2B:1,P2A:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P1A:1))","dB(S(P1A:1,P2A:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P2B:1))"
7.738000,-23.084419,-9.819730,-17.744993,-9.380892,-15.114154,-16.090835,-24.326473,-19.802207,-59.830888,-45.838803,-50.756667,-49.675614,-47.486661,-0.232153,-43.371542,-59.830888,-45.583295,-0.970857,-45.170896,-42.283200,-52.209090,-44.053979,-45.838803,-45.583295,-52.772217,-54.813331,-46.299800,-44.078588,-0.355389,-50.756667,-0.970857,-52.772217,-40.023060,-43.108843,-68.324092,-46.855801,-49.675614,-45.170896,-54.813331,-40.023060,-0.489010,-51.900234,-50.276580,-47.486661,-42.283200,-46.299800,-43.108843,-0.489010,-47.113639,-57.053686,-0.232153,-52.209090,-44.078588,-68.324092,-51.900234,-47.113639,-43.534333,-43.371542,-44.053979,-0.355389,-46.855801,-50.276580,-57.053686,-43.534333
7.985500,-19.975161,-11.977312,-21.501639,-12.112158,-17.462582,-16.710369,-20.197037,-24.599325,-55.634739,-49.259330,-50.982353,-48.630162,-48.849013,-0.230304,-47.294250,-55.634739,-47.074823,-0.595538,-41.587586,-42.912175,-55.739362,-46.148020,-49.259330,-47.074823,-47.487875,-50.929276,-51.268062,-47.208835,-0.260995,-50.982353,-0.595538,-47.487875,-39.694147,-40.995291,-57.395593,-47.142943,-48.630162,-41.587586,-50.929276,-39.694147,-0.381005,-53.876517,-52.798369,-48.849013,-42.912175,-51.268062,-40.995291,-0.381005,-52.235513,-53.133189,-0.230304,-55.739362,-47.208835,-57.395593,-53.876517,-52.235513,-46.481670,-47.294250,-46.148020,-0.260995,-47.142943,-52.798369,-53.133189,-46.481670
8.233000,-17.223566,-12.707203,-21.508615,-13.047080,-16.597076,-15.734610,-17.355540,-23.327450,-58.866953,-48.461865,-57.773678,-50.232023,-50.025322,-0.262607,-48.521282,-58.866953,-50.313574,-0.454301,-44.555737,-46.938756,-57.500695,-51.748618,-48.461865,-50.313574,-48.957880,-49.133569,-57.302344,-52.728199,-0.254734,-57.773678,-0.454301,-48.957880,-42.521320,-43.757804,-55.551827,-50.962468,-50.232023,-44.555737,-49.133569,-42.521320,-0.328914,-55.115171,-45.970701,-50.025322,-46.938756,-57.302344,-43.757804,-0.328914,-59.939864,-52.599413,-0.262607,-57.500695,-52.728199,-55.551827,-55.115171,-59.939864,-48.573215,-48.521282,-51.748618,-0.254734,-50.962468,-45.970701,-52.599413,-48.573215
