Freq_GHz,"dB(S(P2A:1,P2A:1))","dB(S(P1A:1,P1A:1))","dB(S(P3B:1,P3B:1))","dB(S(P4A:1,P4A:1))","dB(S(P3A:1,P3A:1))","dB(S(P2B:1,P2B:1))","dB(S(P4B:1,P4B:1))","dB(S(P1B:1,P1B:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P1B:1))","dB(S(P1A:1,P2A:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P1B:1))","dB(S(P3B:1,P2A:1))","dB(S(P3B:1,P1A:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P1B:1))","dB(S(P4A:1,P2A:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P1B:1))","dB(S(P3A:1,P2A:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P1B:1))","dB(S(P2B:1,P2A:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P1B:1))","dB(S(P4B:1,P2A:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P1B:1))","dB(S(P1B:1,P2A:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P4B:1))"
7.738000,-14.061503,-12.081312,-28.712236,-25.415094,-28.737431,-14.061620,-20.681061,-11.958892,-51.472459,-40.869906,-43.255497,-47.494864,-0.562917,-46.003505,-39.591547,-51.472459,-53.680187,-42.389736,-45.989378,-40.003176,-40.772536,-0.711002,-40.869906,-53.680187,-39.866356,-0.422271,-44.260043,-43.953159,-41.381912,-43.255497,-42.389736,-39.866356,-42.805484,-59.114814,-0.359639,-42.657468,-47.494864,-45.989378,-0.422271,-42.805484,-39.259266,-42.885260,-44.850308,-0.562917,-40.003176,-44.260043,-59.114814,-39.259266,-48.820135,-54.392026,-46.003505,-40.772536,-43.953159,-0.359639,-42.885260,-48.820135,-46.057235,-39.591547,-0.711002,-41.381912,-42.657468,-44.850308,-54.392026,-46.057235
7.985500,-13.330894,-11.755092,-20.587184,-17.829990,-17.521438,-13.315803,-15.603186,-11.698195,-41.786825,-48.089887,-43.257926,-55.975878,-0.629535,-45.676552,-37.391238,-41.786825,-54.840766,-43.621364,-47.727391,-39.216326,-43.375725,-0.765620,-48.089887,-54.840766,-37.541970,-0.417821,-43.796701,-40.313411,-41.284244,-43.257926,-43.621364,-37.541970,-39.998521,-51.479405,-0.407012,-52.319493,-55.975878,-47.727391,-0.417821,-39.998521,-40.857400,-43.130832,-45.742452,-0.629535,-39.216326,-43.796701,-51.479405,-40.857400,-51.614993,-43.240075,-45.676552,-43.375725,-40.313411,-0.407012,-43.130832,-51.614993,-51.522050,-37.391238,-0.765620,-41.284244,-52.319493,-45.742452,-43.240075,-51.522050
8.233000,-13.257467,-12.373894,-14.356113,-13.699749,-13.469934,-13.601829,-12.904338,-12.223345,-47.100878,-56.962330,-48.541378,-53.758569,-0.570263,-49.941368,-41.150832,-47.100878,-50.075737,-43.708779,-53.502481,-46.625520,-45.302279,-0.656654,-56.962330,-50.075737,-44.368917,-0.430221,-44.489189,-46.715069,-48.447872,-48.541378,-43.708779,-44.368917,-47.705106,-49.935732,-0.443087,-52.168497,-53.758569,-53.502481,-0.430221,-47.705106,-43.800116,-52.418051,-49.784986,-0.570263,-46.625520,-44.489189,-49.935732,-43.800116,-51.836554,-47.132242,-49.941368,-45.302279,-46.715069,-0.443087,-52.418051,-51.836554,-51.589144,-41.150832,-0.656654,-48.447872,-52.168497,-49.784986,-47.132242,-51.589144
