Freq_GHz,"dB(S(P4A:1,P4A:1))","dB(S(P4B:1,P4B:1))","dB(S(P1B:1,P1B:1))","dB(S(P2A:1,P2A:1))","dB(S(P2B:1,P2B:1))","dB(S(P3B:1,P3B:1))","dB(S(P3A:1,P3A:1))","dB(S(P1A:1,P1A:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P2A:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P1A:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P2A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P1A:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P2A:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P1A:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P1A:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P2A:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P1A:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P2A:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P1A:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P2A:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P1A:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P2A:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P3A:1))"
7.738000,-27.153333,-26.569247,-14.283402,-14.037013,-13.960373,-16.644905,-17.677024,-13.991758,-0.389791,-42.001166,-43.447335,-50.368535,-41.447404,-44.974577,-42.973797,-0.389791,-49.998192,-48.282185,-42.168685,-46.794267,-44.250987,-37.178626,-42.001166,-49.998192,-37.610743,-44.644977,-41.142710,-45.397934,-0.620931,-43.447335,-48.282185,-37.610743,-0.576103,-41.188455,-59.830231,-52.126136,-50.368535,-42.168685,-44.644977,-0.576103,-48.041566,-38.967927,-40.585566,-41.447404,-46.794267,-41.142710,-41.188455,-48.041566,-0.507362,-57.818230,-44.974577,-44.250987,-45.397934,-59.830231,-38.967927,-0.507362,-41.477401,-42.973797,-37.178626,-0.620931,-52.126136,-40.585566,-57.818230,-41.477401
7.985500,-21.184226,-18.880816,-13.600450,-13.371764,-13.858963,-16.936107,-16.553636,-14.104833,-0.326744,-47.813587,-45.422184,-47.364282,-42.690500,-46.334773,-41.444882,-0.326744,-46.326343,-45.956314,-47.954362,-47.663827,-53.110013,-41.590660,-47.813587,-46.326343,-38.976722,-49.189853,-48.368761,-48.333310,-0.556573,-45.422184,-45.956314,-38.976722,-0.577597,-46.947423,-48.492730,-42.149028,-47.364282,-47.954362,-49.189853,-0.577597,-41.234222,-38.703788,-49.676451,-42.690500,-47.663827,-48.368761,-46.947423,-41.234222,-0.396406,-58.556652,-46.334773,-53.110013,-48.333310,-48.492730,-38.703788,-0.396406,-49.316307,-41.444882,-41.590660,-0.556573,-42.149028,-49.676451,-58.556652,-49.316307
8.233000,-15.686877,-14.737383,-14.607006,-13.750891,-14.181387,-14.185050,-13.711682,-14.651488,-0.368256,-53.906413,-48.246195,-51.702867,-46.953973,-53.371188,-48.259328,-0.368256,-51.256986,-49.519024,-52.959351,-51.594849,-57.442099,-47.933030,-53.906413,-51.256986,-45.052369,-46.094373,-48.728953,-49.583607,-0.505104,-48.246195,-49.519024,-45.052369,-0.527074,-57.831383,-54.779786,-44.545128,-51.702867,-52.959351,-46.094373,-0.527074,-48.308846,-46.706320,-43.414618,-46.953973,-51.594849,-48.728953,-57.831383,-48.308846,-0.417486,-52.547372,-53.371188,-57.442099,-49.583607,-54.779786,-46.706320,-0.417486,-54.133033,-48.259328,-47.933030,-0.505104,-44.545128,-43.414618,-52.547372,-54.133033
