Freq_GHz,"dB(S(P3B:1,P3B:1))","dB(S(P4B:1,P4B:1))","dB(S(P1A:1,P1A:1))","dB(S(P2B:1,P2B:1))","dB(S(P2A:1,P2A:1))","dB(S(P3A:1,P3A:1))","dB(S(P4A:1,P4A:1))","dB(S(P1B:1,P1B:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P1A:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P2A:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P1B:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P2A:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P1B:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P2A:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P1B:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P2A:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P1B:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P1B:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P2A:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P1B:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P2A:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P1B:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P2A:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P4A:1))"
7.738000,-7.907261,-14.324374,-28.588941,-17.123912,-15.114051,-8.101952,-13.684260,-22.848034,-45.669227,-46.135616,-56.792566,-52.591663,-1.175026,-42.469057,-44.779232,-45.669227,-41.728387,-42.508024,-44.283911,-40.439498,-0.615370,-47.712649,-46.135616,-41.728387,-41.683323,-43.830554,-42.494940,-46.637315,-0.301677,-56.792566,-42.508024,-41.683323,-0.395946,-59.192940,-47.837404,-39.864671,-52.591663,-44.283911,-43.830554,-0.395946,-56.357228,-50.932828,-42.938933,-1.175026,-40.439498,-42.494940,-59.192940,-56.357228,-43.423709,-41.973232,-42.469057,-0.615370,-46.637315,-47.837404,-50.932828,-43.423709,-45.127696,-44.779232,-47.712649,-0.301677,-39.864671,-42.938933,-41.973232,-45.127696
7.985500,-7.352898,-13.436439,-29.624410,-19.731152,-17.705128,-7.376178,-12.744786,-25.385324,-44.345600,-53.238825,-51.858821,-50.976012,-1.254283,-43.995952,-49.597362,-44.345600,-46.362331,-43.973817,-44.565348,-40.791563,-0.561955,-52.613880,-53.238825,-46.362331,-47.557267,-50.398984,-52.050682,-52.745188,-0.218632,-51.858821,-43.973817,-47.557267,-0.287024,-50.955324,-47.388656,-46.535987,-50.976012,-44.565348,-50.398984,-0.287024,-49.709717,-47.701958,-49.179691,-1.254283,-40.791563,-52.050682,-50.955324,-49.709717,-42.325389,-47.578721,-43.995952,-0.561955,-52.745188,-47.388656,-47.701958,-42.325389,-72.131321,-49.597362,-52.613880,-0.218632,-46.535987,-49.179691,-47.578721,-72.131321
8.233000,-6.293481,-10.176581,-30.636731,-22.157289,-20.077249,-6.176869,-9.970684,-28.343173,-44.132628,-63.484704,-47.562700,-52.521165,-1.506824,-46.151593,-57.636758,-44.132628,-60.580548,-48.921928,-48.848244,-40.562970,-0.745445,-54.722459,-63.484704,-60.580548,-50.728607,-52.199167,-63.175465,-62.371902,-0.171229,-47.562700,-48.921928,-50.728607,-0.237239,-49.894745,-50.525849,-49.963906,-52.521165,-48.848244,-52.199167,-0.237239,-53.829685,-50.499333,-52.177255,-1.506824,-40.562970,-63.175465,-49.894745,-53.829685,-43.582326,-58.164925,-46.151593,-0.745445,-62.371902,-50.525849,-50.499333,-43.582326,-53.411271,-57.636758,-54.722459,-0.171229,-49.963906,-52.177255,-58.164925,-53.411271
