Freq_GHz,"dB(S(P4B:1,P4B:1))","dB(S(P3A:1,P3A:1))","dB(S(P1B:1,P1B:1))","dB(S(P2A:1,P2A:1))","dB(S(P2B:1,P2B:1))","dB(S(P4A:1,P4A:1))","dB(S(P1A:1,P1A:1))","dB(S(P3B:1,P3B:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P2A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P3B:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P2A:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P3B:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P2A:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P3B:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P3B:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P2A:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P3B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P2A:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P3B:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P2A:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P3B:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P2A:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P1A:1))"
7.738000,-12.646423,-7.224116,-15.567495,-26.254573,-28.101543,-11.836554,-14.889828,-6.624410,-38.789829,-46.232232,-46.585243,-46.605071,-0.652470,-52.609464,-43.780792,-38.789829,-45.437267,-50.299555,-51.347041,-41.352981,-43.063841,-1.499256,-46.232232,-45.437267,-44.027233,-42.790738,-51.800320,-0.445237,-52.008864,-46.585243,-50.299555,-44.027233,-0.236763,-49.917295,-43.379891,-49.566535,-46.605071,-51.347041,-42.790738,-0.236763,-51.660951,-43.430932,-53.962331,-0.652470,-41.352981,-51.800320,-49.917295,-51.660951,-49.774691,-42.848894,-52.609464,-43.063841,-0.445237,-43.379891,-43.430932,-49.774691,-46.676613,-43.780792,-1.499256,-52.008864,-49.566535,-53.962331,-42.848894,-46.676613
7.985500,-10.759577,-8.012114,-18.810237,-28.082611,-29.458763,-10.237558,-18.158753,-7.476929,-36.549179,-50.269237,-46.479700,-48.752463,-0.769629,-53.500554,-40.320202,-36.549179,-44.846540,-48.134864,-51.046119,-39.161458,-44.220662,-1.244768,-50.269237,-44.846540,-47.581252,-45.814798,-51.912619,-0.301179,-47.870671,-46.479700,-48.134864,-47.581252,-0.205994,-48.433356,-46.575903,-50.231851,-48.752463,-51.046119,-45.814798,-0.205994,-51.280256,-45.945849,-52.778662,-0.769629,-39.161458,-51.912619,-48.433356,-51.280256,-55.377995,-41.933459,-53.500554,-44.220662,-0.301179,-46.575903,-45.945849,-55.377995,-47.198399,-40.320202,-1.244768,-47.870671,-50.231851,-52.778662,-41.933459,-47.198399
8.233000,-8.578137,-7.693032,-21.676663,-30.832212,-31.708042,-8.544856,-20.829931,-7.617249,-40.522859,-54.489423,-48.754323,-53.730018,-0.940995,-52.376179,-43.723881,-40.522859,-49.169573,-55.413637,-52.779296,-44.103579,-50.920450,-1.130639,-54.489423,-49.169573,-48.494654,-47.010929,-50.208732,-0.256752,-50.789435,-48.754323,-55.413637,-48.494654,-0.191007,-50.920018,-47.387712,-58.731948,-53.730018,-52.779296,-47.010929,-0.191007,-53.324050,-46.252825,-52.405291,-0.940995,-44.103579,-50.208732,-50.920018,-53.324050,-48.293410,-46.152610,-52.376179,-50.920450,-0.256752,-47.387712,-46.252825,-48.293410,-52.492130,-43.723881,-1.130639,-50.789435,-58.731948,-52.405291,-46.152610,-52.492130
