Freq_GHz,"dB(S(P1A:1,P1A:1))","dB(S(P2B:1,P2B:1))","dB(S(P4A:1,P4A:1))","dB(S(P4B:1,P4B:1))","dB(S(P1B:1,P1B:1))","dB(S(P3B:1,P3B:1))","dB(S(P3A:1,P3A:1))","dB(S(P2A:1,P2A:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P2A:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P2A:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P2A:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P2A:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P2A:1))","dB(S(P3B:1,P1A:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P2A:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P2A:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P3A:1))"
7.738000,-15.908938,-11.075834,-7.093743,-7.242281,-14.608023,-11.247948,-11.354103,-11.774858,-39.342394,-44.449930,-44.238640,-0.611846,-45.803616,-39.652728,-37.974353,-39.342394,-48.473015,-44.566726,-39.615375,-46.655641,-54.867200,-0.690890,-44.449930,-48.473015,-1.420426,-43.305141,-42.009225,-46.773997,-49.334701,-44.238640,-44.566726,-1.420426,-44.606314,-46.038739,-41.552835,-43.619801,-0.611846,-39.615375,-43.305141,-44.606314,-46.418205,-40.263274,-38.914697,-45.803616,-46.655641,-42.009225,-46.038739,-46.418205,-0.823867,-46.007307,-39.652728,-54.867200,-46.773997,-41.552835,-40.263274,-0.823867,-49.603210,-37.974353,-0.690890,-49.334701,-43.619801,-38.914697,-46.007307,-49.603210
7.985500,-14.813904,-11.444013,-6.865489,-6.928709,-14.469611,-8.619230,-8.693122,-11.834211,-45.845964,-50.316671,-49.376012,-0.438470,-52.398834,-46.707514,-45.017383,-45.845964,-48.764312,-47.277474,-46.117327,-54.033478,-56.062302,-0.589513,-50.316671,-48.764312,-1.365426,-63.555715,-46.735492,-48.156545,-47.869784,-49.376012,-47.277474,-1.365426,-58.527062,-47.223936,-45.359394,-46.302372,-0.438470,-46.117327,-63.555715,-58.527062,-50.998987,-47.417786,-45.848378,-52.398834,-54.033478,-46.735492,-47.223936,-50.998987,-0.997344,-48.936544,-46.707514,-56.062302,-48.156545,-45.359394,-47.417786,-0.997344,-53.262351,-45.017383,-0.589513,-47.869784,-46.302372,-45.848378,-48.936544,-53.262351
8.233000,-14.994010,-11.615138,-6.519319,-6.524419,-14.920535,-7.180489,-7.218589,-11.801046,-47.508367,-53.618076,-52.583523,-0.360153,-56.346463,-52.458055,-47.340446,-47.508367,-50.198870,-49.475871,-48.528231,-58.038717,-56.854529,-0.552828,-53.618076,-50.198870,-1.436153,-56.822331,-46.855697,-46.584010,-47.988141,-52.583523,-49.475871,-1.436153,-58.957403,-45.695847,-44.152346,-47.209329,-0.360153,-48.528231,-56.822331,-58.957403,-52.861052,-51.158340,-47.187822,-56.346463,-58.038717,-46.855697,-45.695847,-52.861052,-1.242364,-50.111487,-52.458055,-56.854529,-46.584010,-44.152346,-51.158340,-1.242364,-51.739397,-47.340446,-0.552828,-47.988141,-47.209329,-47.187822,-50.111487,-51.739397
