Freq_GHz,"dB(S(P2B:1,P2B:1))","dB(S(P3A:1,P3A:1))","dB(S(P1B:1,P1B:1))","dB(S(P1A:1,P1A:1))","dB(S(P4A:1,P4A:1))","dB(S(P3B:1,P3B:1))","dB(S(P4B:1,P4B:1))","dB(S(P2A:1,P2A:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P2A:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P2A:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P2A:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P2A:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P2A:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P1A:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P2A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P2A:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P4B:1))"
7.738000,-9.178908,-10.091265,-8.868228,-9.941246,-10.656263,-9.237714,-9.116843,-9.658632,-21.394052,-20.552573,-16.917524,-30.777037,-18.100485,-16.520813,-21.897462,-21.394052,-30.761447,-16.324315,-20.698750,-23.264978,-19.805980,-17.813787,-20.552573,-30.761447,-21.669479,-22.862352,-20.547706,-17.997315,-23.636850,-16.917524,-16.324315,-21.669479,-17.791652,-32.359884,-20.821795,-20.470793,-30.777037,-20.698750,-22.862352,-17.791652,-17.790280,-23.234137,-20.341442,-18.100485,-23.264978,-20.547706,-32.359884,-17.790280,-20.816768,-22.425555,-16.520813,-19.805980,-17.997315,-20.821795,-23.234137,-20.816768,-30.431304,-21.897462,-17.813787,-23.636850,-20.470793,-20.341442,-22.425555,-30.431304
7.985500,-13.394364,-14.326830,-14.758631,-12.909373,-15.349693,-14.567764,-14.637639,-14.970028,-24.340338,-19.974626,-15.290467,-27.912859,-17.582087,-16.441888,-15.982373,-24.340338,-29.245022,-16.532466,-20.746226,-16.453214,-20.504858,-17.494053,-19.974626,-29.245022,-15.731948,-23.448863,-19.842619,-17.495177,-29.016525,-15.290467,-16.532466,-15.731948,-17.598956,-29.229714,-23.624934,-20.140546,-27.912859,-20.746226,-23.448863,-17.598956,-16.284281,-16.251018,-19.861310,-17.582087,-16.453214,-19.842619,-29.229714,-16.284281,-20.603586,-23.037965,-16.441888,-20.504858,-17.495177,-23.624934,-16.251018,-20.603586,-28.856409,-15.982373,-17.494053,-29.016525,-20.140546,-19.861310,-23.037965,-28.856409
8.233000,-9.947761,-10.925409,-11.677459,-9.015843,-9.842353,-11.020205,-12.416454,-10.693459,-30.564204,-20.600616,-14.948073,-27.462977,-18.632713,-17.644957,-12.966635,-30.564204,-29.287756,-17.970478,-21.679149,-13.120307,-21.070067,-18.766143,-20.600616,-29.287756,-12.760311,-26.183350,-20.665032,-18.589633,-29.190997,-14.948073,-17.970478,-12.760311,-19.026595,-28.684517,-29.586110,-20.961887,-27.462977,-21.679149,-26.183350,-19.026595,-16.241992,-12.968692,-20.922146,-18.632713,-13.120307,-20.665032,-28.684517,-16.241992,-21.312274,-25.818227,-17.644957,-21.070067,-18.589633,-29.586110,-12.968692,-21.312274,-29.098332,-12.966635,-18.766143,-29.190997,-20.961887,-20.922146,-25.818227,-29.098332
