Freq_GHz,"dB(S(P3A:1,P3A:1))","dB(S(P1B:1,P1B:1))","dB(S(P4B:1,P4B:1))","dB(S(P1A:1,P1A:1))","dB(S(P3B:1,P3B:1))","dB(S(P2A:1,P2A:1))","dB(S(P4A:1,P4A:1))","dB(S(P2B:1,P2B:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P2A:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P2B:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P2A:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P2B:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P2A:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P2B:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P2A:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P2B:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P1A:1))","dB(S(P3B:1,P2A:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P2B:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P3B:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P2B:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P2A:1))","dB(S(P4A:1,P2B:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P2A:1))","dB(S(P2B:1,P4A:1))"
7.738000,-10.182258,-8.581576,-8.830792,-9.610198,-8.700023,-9.658848,-11.292716,-8.590553,-30.630310,-20.769230,-16.340373,-23.976647,-18.111246,-20.693098,-21.105186,-30.630310,-18.254170,-21.954583,-20.556605,-24.295768,-22.721423,-20.224024,-20.769230,-18.254170,-20.857891,-21.102838,-29.857264,-23.268178,-16.690977,-16.340373,-21.954583,-20.857891,-31.884900,-20.153621,-17.696695,-17.103541,-23.976647,-20.556605,-21.102838,-31.884900,-22.625731,-17.625801,-18.505518,-18.111246,-24.295768,-29.857264,-20.153621,-22.625731,-20.432140,-21.662228,-20.693098,-22.721423,-23.268178,-17.696695,-17.625801,-20.432140,-30.351383,-21.105186,-20.224024,-16.690977,-17.103541,-18.505518,-21.662228,-30.351383
7.985500,-15.583421,-14.260978,-14.352120,-13.357016,-13.814728,-15.237028,-15.175235,-12.919827,-28.771688,-22.065570,-16.432087,-17.786540,-17.681634,-20.852766,-23.640835,-28.771688,-17.666466,-16.405138,-19.787772,-29.878459,-23.353327,-19.562937,-22.065570,-17.666466,-23.294939,-20.791650,-27.769472,-16.219827,-16.524650,-16.432087,-16.405138,-23.294939,-28.783553,-19.641720,-17.345442,-15.368721,-17.786540,-19.787772,-20.791650,-28.783553,-23.054866,-16.141060,-17.755376,-17.681634,-29.878459,-27.769472,-19.641720,-23.054866,-20.022707,-16.390517,-20.852766,-23.353327,-16.219827,-17.345442,-16.141060,-20.022707,-27.253933,-23.640835,-19.562937,-16.524650,-15.368721,-17.755376,-16.390517,-27.253933
8.233000,-10.686254,-11.723357,-12.540571,-9.458320,-11.074083,-10.785105,-9.273418,-10.418796,-28.741658,-22.959749,-17.940161,-13.930539,-19.054826,-22.111793,-29.136560,-28.741658,-18.774709,-13.215460,-20.577538,-27.731719,-26.131776,-20.101203,-22.959749,-18.774709,-28.533382,-21.312576,-27.914344,-12.880144,-17.689214,-17.940161,-13.215460,-28.533382,-28.152632,-20.385578,-18.653813,-14.846834,-13.930539,-20.577538,-21.312576,-28.152632,-25.720168,-16.133308,-18.559918,-19.054826,-27.731719,-27.914344,-20.385578,-25.720168,-21.014477,-13.295246,-22.111793,-26.131776,-12.880144,-18.653813,-16.133308,-21.014477,-26.799304,-29.136560,-20.101203,-17.689214,-14.846834,-18.559918,-13.295246,-26.799304
