valid_count,total_count,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,freq_ghz,phi_deg,linear_pol_deg,strategy,strategy_note,baseline
73,73,100.0,360.0,1.3137569031443945,361.3137569031444,90.27777777777777,-28.37476886884965,0.0,0.0,0.0,7.738,45.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
72,73,98.63013698630137,428.6338501372902,17.747227346050067,17.747227346050096,69.01408450704226,-39.609093425569654,48.84290694972125,30.724250298195752,175.23596472305945,7.738,45.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
73,73,100.0,117.42026743623569,162.8109231634511,162.8109231634512,58.333333333333336,-14.823289048499808,64.3226352118211,53.24529509869699,168.49079828945946,7.738,45.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
73,73,100.0,360.0,-15.92735425147498,344.072645748525,70.83333333333333,-26.71980973600484,52.684492871078106,33.14927993145858,161.51714853533565,7.738,45.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
73,73,100.0,29.815123543465802,-0.20682522220209876,-0.20682522220209876,55.55555555555556,-25.322979828052958,0.0,0.0,0.0,7.738,45.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,362.0840107616322,-14.113793037973835,345.88620696202617,83.33333333333333,-34.749007212952755,87.63142904845218,70.70731818669805,176.66892220562988,7.738,45.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,45.7256729573424,-178.83330876158587,-178.83330876158595,52.77777777777778,-14.823289048499808,173.91761916842194,173.80703248218396,179.99896710328983,7.738,45.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,361.5593116218532,13.403718549934439,-346.5962814500656,81.94444444444444,-27.533319691381145,89.44592682145218,71.55830002961474,172.34137044684485,7.738,45.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,360.0,0.08613066394536872,-359.91386933605463,91.66666666666667,-27.37695486609472,0.0,0.0,0.0,7.738,45.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
73,73,100.0,392.65042331032396,19.215471848315133,-340.78452815168487,68.05555555555556,-33.82164096340047,55.31295496539546,33.36954606557153,171.69336950026576,7.738,45.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
73,73,100.0,118.42452845384531,-161.0894292646102,-161.08942926461015,58.333333333333336,-11.632443150895144,65.03635758910384,52.349599769131935,176.463709758483,7.738,45.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
70,73,95.89041095890411,384.568678463919,-18.048215227879837,-378.04821522787984,72.46376811594203,-37.822392946819804,44.521837495064,27.23788042468858,164.33098173614258,7.738,45.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
73,73,100.0,360.0,-1.230057450171529,358.76994254982844,93.05555555555556,-27.86795430140014,0.0,0.0,0.0,7.738,60.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E3
72,73,98.63013698630137,495.86852541902647,-9.063400739359508,-369.0634007393595,59.15492957746479,-44.17091939607728,70.5516156107517,52.96289564925409,177.29226823930537,7.738,60.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E3
73,73,100.0,720.0,11.465378053105582,731.4653780531056,69.44444444444444,-21.581693307900977,123.52361002667233,111.83877402497679,179.33181767790984,7.738,60.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E3
67,73,91.78082191780823,351.0725852864225,2.8457796569638845,2.8457796569638845,84.84848484848484,-47.06903851173063,74.3127142878871,50.27841835018927,177.81587680190512,7.738,60.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E3
73,73,100.0,359.99999999999994,1.91605494731715,361.9160549473171,72.22222222222223,-31.000047778713142,0.0,0.0,0.0,7.738,60.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E4
73,73,100.0,360.00000000000006,4.567228513673456,364.5672285136735,76.38888888888889,-32.228057587485026,62.14902000837348,49.21193363588324,175.53717628012953,7.738,60.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E4
73,73,100.0,170.02498280494802,-12.34825087747987,-12.348250877479813,56.94444444444444,-10.33258044905355,110.65909277499043,100.10425717213867,177.26321899959083,7.738,60.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E4
73,73,100.0,460.1437513291525,-0.8973913884847207,359.1026086115153,63.888888888888886,-33.11264611614036,54.99590888446168,41.72343672952179,171.7292836622488,7.738,60.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E4
73,73,100.0,182.33795846172845,-7.069355112643166,-7.069355112643166,61.111111111111114,-31.000047778713142,0.0,0.0,0.0,7.738,60.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E2
72,73,98.63013698630137,429.11444420487516,-37.83164756614647,-37.8316475661465,81.69014084507042,-42.58164794955934,64.08969216680323,50.305301260323866,178.31346849680887,7.738,60.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E2
73,73,100.0,392.8141370424067,70.33663179192277,430.33663179192274,80.55555555555556,-11.208250942098472,133.99392766794335,125.49361160138568,179.8687277287897,7.738,60.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E2
69,73,94.52054794520548,221.4936031630017,11.4585278074141,11.4585278074141,51.470588235294116,-41.19368188834838,61.401948610786526,46.87584014029094,177.88115132333579,7.738,60.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E2
73,73,100.0,360.0,5.839297662471637,365.8392976624716,86.11111111111111,-31.383985697268486,0.0,0.0,0.0,7.738,60.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
73,73,100.0,427.47013010795644,28.768246826786964,28.768246826786964,77.77777777777777,-33.81732903400297,46.047798813504905,28.792396303809724,164.69381691757206,7.738,60.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
73,73,100.0,360.00000000000006,-58.87125373881719,301.12874626118287,59.72222222222222,-21.530024056591675,45.59056770019319,39.348577435300776,88.50144322135276,7.738,60.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
70,73,95.89041095890411,360.0,-8.612748150450244,351.3872518495498,81.15942028985508,-47.42134810330163,46.95577680247064,26.531266521819624,158.83452687123327,7.738,60.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
73,73,100.0,125.69892164004072,-3.9232427151545153,-3.9232427151545153,56.94444444444444,-27.86795430140014,0.0,0.0,0.0,7.738,60.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,360.0,-24.201018313113508,335.7989816868865,87.5,-29.831166585213673,79.26497139793197,64.4130072985605,167.87139956993627,7.738,60.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,395.1440969710721,46.52300286133732,-313.4769971386627,79.16666666666667,-22.18174680474316,135.46096204652622,124.9538573785818,178.4125970396455,7.738,60.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
70,73,95.89041095890411,276.0717915886489,7.7153567619655234,7.7153567619655234,50.72463768115942,-47.436908676980316,73.54225282067846,54.95167534774583,179.73668264074888,7.738,60.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,359.99999999999994,5.153300165326016,-354.8466998346739,86.11111111111111,-25.736195432259862,0.0,0.0,0.0,7.738,60.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
72,73,98.63013698630137,349.25781479886314,33.26441905247299,33.264419052473016,70.4225352112676,-42.228663621976104,45.28844702700992,27.94876972449759,165.01811502052703,7.738,60.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
73,73,100.0,360.0,-57.9883809144429,-417.9883809144429,61.111111111111114,-11.808304438940656,40.74052977967089,34.95948558031779,70.59269034163037,7.738,60.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
69,73,94.52054794520548,360.00000000000006,-10.56113641892938,-370.56113641892944,76.47058823529412,-41.209242462027056,39.84287702124379,23.02345928976626,172.72918934693882,7.738,60.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
73,73,100.0,360.0,-2.8409158205418805,357.1590841794581,86.11111111111111,-28.650382430875638,0.0,0.0,0.0,7.738,75.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E3
73,73,100.0,428.66255618333054,-18.759737242942634,-378.75973724294266,65.27777777777777,-24.306767181870303,69.07354401007468,50.18277506934233,177.2264478134665,7.738,75.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E3
73,73,100.0,436.5643956181743,7.301658004081219,367.3016580040812,66.66666666666667,-31.056013992212517,95.38295748463354,73.55275580790031,177.3328428627203,7.738,75.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E3
70,73,95.89041095890411,195.3500436561788,1.4201837754569624,1.4201837754569624,79.71014492753623,-46.87581433264647,50.6072679102652,28.0614237165656,168.29471025445866,7.738,75.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E3
73,73,100.0,360.0,2.7346585340339686,362.734658534034,69.44444444444444,-34.11266729527466,0.0,0.0,0.0,7.738,75.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E4
73,73,100.0,420.94829476594197,3.8383782817138865,363.8383782817139,73.61111111111111,-29.09227063079213,63.8796073781413,45.89464987669513,177.2381640663645,7.738,75.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E4
73,73,100.0,416.3739706625869,-5.454631881447341,-5.454631881447341,61.111111111111114,-30.849885480321113,80.45999372798424,61.950137849651846,172.67221083147945,7.738,75.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E4
73,73,100.0,720.0,0.2159437624766838,720.2159437624766,81.94444444444444,-31.18327077288576,33.33486845956826,20.822633436637275,148.79099893009678,7.738,75.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E4
73,73,100.0,263.5300561903297,-13.80551773349299,-13.80551773349299,66.66666666666667,-34.11266729527466,0.0,0.0,0.0,7.738,75.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E2
73,73,100.0,533.481348747746,-72.37658916993607,-432.3765891699361,75.0,-23.017028871534105,55.386358396780665,44.44835297583298,161.75177164434817,7.738,75.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E2
73,73,100.0,489.6768987759014,35.70832577198789,395.7083257719879,56.94444444444444,-31.280640818233934,92.2983747452928,70.90957111467677,171.77930466350327,7.738,75.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E2
71,73,97.26027397260275,360.0,4.691907700837191,-355.3080922991628,70.0,-39.3359759236545,48.23867314470688,27.427620013277135,169.920614057244,7.738,75.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E2
73,73,100.0,360.00000000000006,10.964601912951082,370.96460191295114,90.27777777777777,-34.48763586029582,0.0,0.0,0.0,7.738,75.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
73,73,100.0,403.523810364428,53.616851926993434,53.61685192699346,62.5,-23.601120157181917,50.441336937952926,32.20405100481184,171.2520987182615,7.738,75.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
73,73,100.0,321.43223852034475,-28.406667767906697,-28.40666776790667,58.333333333333336,-30.849885480321113,59.221453257138,42.8349432864807,174.8340523159838,7.738,75.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
72,73,98.63013698630137,364.4186296143549,-3.271723925380229,356.72827607461977,90.14084507042253,-47.444681670394914,36.0855152470821,20.852628996994387,164.07293996213954,7.738,75.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
73,73,100.0,213.26806789753678,-8.229943378917113,-8.229943378917142,59.72222222222222,-28.650382430875638,0.0,0.0,0.0,7.738,75.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,400.6244525227603,-49.77847364527955,310.2215263547205,80.55555555555556,-30.38200894112833,71.46331496389554,57.74070651876221,175.89589183578926,7.738,75.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,247.6082607874351,22.952035886459328,22.952035886459328,63.888888888888886,-23.462470343876358,82.26431822426798,60.26987781335391,170.86259910323082,7.738,75.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
72,73,98.63013698630137,252.9723130060136,3.487667687856913,3.487667687856856,69.01408450704226,-46.86868183556852,41.82618590360699,25.032515484024604,152.8950296759872,7.738,75.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,359.99999999999994,11.070859199458994,-348.92914080054095,83.33333333333333,-25.01830473346572,0.0,0.0,0.0,7.738,75.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
73,73,100.0,358.199261624413,68.53821088822218,68.53821088822221,66.66666666666667,-28.13880806355526,42.25035263728423,30.2564698279595,122.89381643738443,7.738,75.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
73,73,100.0,360.0,-30.253693890540546,-390.25369389054055,68.05555555555556,-31.056013992212517,65.15690988544642,45.39561283615333,175.48110765722572,7.738,75.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
71,73,97.26027397260275,359.99999999999994,-4.907851463313875,-364.9078514633138,85.71428571428571,-38.76710858590607,31.557812328268607,18.20918689654295,137.07477629531184,7.738,75.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
73,73,100.0,389.9549734676549,-5.101678810341269,354.89832118965876,55.55555555555556,-33.75802837372759,0.0,0.0,0.0,7.738,90.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E3
73,73,100.0,393.9810345328171,-20.07726197380373,-380.07726197380373,75.0,-32.88340261827705,90.2349095315235,77.3072994289509,177.9902036587294,7.738,90.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E3
72,73,98.63013698630137,514.504938147785,4.644496677945369,364.6444966779454,66.19718309859155,-42.0991135026921,64.40318821523661,41.30939399457406,174.24840879269942,7.738,90.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E3
73,73,100.0,734.9798206961325,0.12069455825673003,720.1206945582567,68.05555555555556,-30.937763809570264,43.334836261735546,24.31561629273239,166.1443337762592,7.738,90.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E3
73,73,100.0,360.0,3.6334343080762608,363.63343430807623,70.83333333333333,-27.19187712107352,0.0,0.0,0.0,7.738,90.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E4
73,73,100.0,505.7235890716584,-16.022385598134463,-16.022385598134548,52.77777777777778,-21.499361375252253,66.41511135808189,48.476817405665656,169.18200061559122,7.738,90.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E4
73,73,100.0,489.1127192739651,-2.52363570154057,-2.5236357015405417,55.55555555555556,-19.545267161891818,71.99804586684395,46.01491248315563,178.18277625126086,7.738,90.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E4
72,73,98.63013698630137,360.0,1.1069316809423242,361.1069316809423,67.6056338028169,-37.15029523689026,33.040963309426445,18.843091929229438,160.192599000072,7.738,90.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E4
73,73,100.0,342.1693823508251,-22.848906156391337,-22.848906156391365,68.05555555555556,-33.747801259767776,0.0,0.0,0.0,7.738,90.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E2
73,73,100.0,508.7989189395734,177.11181486274478,537.1118148627447,54.166666666666664,-32.88340261827705,94.57806493373117,75.55768096982274,178.66826752631312,7.738,90.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E2
73,73,100.0,591.8216494787043,20.571850929420407,380.57185092942035,54.166666666666664,-34.995113338460875,77.0870429773726,55.02080073398211,168.14713257794278,7.738,90.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E2
72,73,98.63013698630137,614.1498273755768,-1.1930623448876645,358.80693765511234,60.563380281690144,-37.15029523689026,47.93378257643012,28.775372663689236,178.2281548935593,7.738,90.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E1-E2
73,73,100.0,360.0,17.747227346050067,377.74722734605007,88.88888888888889,-27.15522880609822,0.0,0.0,0.0,7.738,90.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
73,73,100.0,720.0,162.81092316345143,-557.1890768365486,86.11111111111111,-18.527587254089187,85.04290910867812,70.15929026508795,175.21348165679922,7.738,90.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
72,73,98.63013698630137,315.8152435934396,-15.927354251475037,-15.927354251474952,60.563380281690144,-42.35885211638741,52.592058720770424,37.81469541108012,123.86342750769302,7.738,90.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
72,73,98.63013698630137,360.0,1.3137569031443945,361.3137569031444,88.73239436619718,-37.15029523689026,27.381226632713798,18.539668447553684,80.39254564853445,7.738,90.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E2-E3
73,73,100.0,274.07201349052013,-14.113793037973835,-14.113793037973835,68.05555555555556,-27.202104235033335,0.0,0.0,0.0,7.738,90.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,719.9999999999999,-178.83330876158593,541.1666912384139,72.22222222222223,-21.499361375252253,85.51224916934773,70.36220480670383,178.6550820953721,7.738,90.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
72,73,98.63013698630137,361.47851398067814,13.403718549934467,13.40371854993441,54.929577464788736,-42.0991135026921,67.07078966466752,41.93674459546198,174.78371339600687,7.738,90.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,307.0737073414109,-0.20682522220207034,-0.20682522220209876,62.5,-31.148965618090383,34.6859932441962,20.69481008220237,119.19846870752684,7.738,90.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E3-E4
73,73,100.0,359.99999999999994,19.215471848315076,-340.78452815168487,84.72222222222223,-33.16237895953713,0.0,0.0,0.0,7.738,90.0,0.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
73,73,100.0,407.25909468208164,-161.08942926461032,-521.0894292646102,51.388888888888886,-32.88340261827705,92.77010648285476,72.85641219615094,179.69509888707466,7.738,90.0,45.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
73,73,100.0,360.0,-18.048215227879837,-378.04821522787984,65.27777777777777,-34.68085335665154,65.7816668191625,46.6921649319124,179.79031291376606,7.738,90.0,90.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
73,73,100.0,720.0,0.0861306639453403,-719.9138693360546,84.72222222222223,-31.266234177412976,37.253402682191876,22.94653873066527,171.03785170373195,7.738,90.0,135.0,dualpol_fixed_45deg_sum,固定 45 deg 双通道等权合成，作为无极化估计时的简单参考。,E4-E1
73,73,100.0,720.0,-4.4835864004130315,715.5164135995869,83.33333333333333,-22.515882415902592,0.0,0.0,0.0,7.738,45.0,0.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E1-E3
72,73,98.63013698630137,249.01027800788526,-0.5709110888084012,-0.5709110888084012,56.33802816901409,-38.90585629193967,58.997725794242335,41.517847765062925,174.5925797276995,7.738,45.0,45.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E1-E3
73,73,100.0,720.0,-0.02895540324294643,719.9710445967571,86.11111111111111,-21.172001838362622,82.64176285980405,65.46555932645327,146.20334527705324,7.738,45.0,90.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E1-E3
73,73,100.0,720.0,-2.421816333494803,717.5781836665052,80.55555555555556,-22.07835549538626,47.62559587950858,35.448959375329196,121.34668825436574,7.738,45.0,135.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E1-E3
72,73,98.63013698630137,628.2388439663129,4.793661540559697,4.793661540559697,53.521126760563384,-40.23744256797276,0.0,0.0,0.0,7.738,45.0,0.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E2-E4
73,73,100.0,416.9734120318053,6.948678023265899,366.94867802326587,72.22222222222223,-33.050618753199096,73.00651615061388,48.81166375277182,179.85011198768404,7.738,45.0,45.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E2-E4
73,73,100.0,245.67121809675936,5.105225282926654,5.105225282926654,52.77777777777778,-17.686889531201967,76.39155222853567,59.12037455479193,170.11599207162755,7.738,45.0,90.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E2-E4
73,73,100.0,636.4380563612892,3.6426787781876726,-356.3573212218123,58.333333333333336,-33.040087286508715,47.73370587090053,36.89684629497234,123.05522849247046,7.738,45.0,135.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E2-E4
73,73,100.0,518.1224450144464,-3.9812152451976033,356.01878475480237,61.111111111111114,-33.105998582265656,0.0,0.0,0.0,7.738,45.0,0.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E1-E2
72,73,98.63013698630137,388.923625070092,-24.134619409356304,-384.13461940935633,64.78873239436619,-39.21995456682601,64.82464029787602,44.051271869114316,175.78743996007825,7.738,45.0,45.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E1-E2
73,73,100.0,374.7866142881628,1.3893765356434642,361.38937653564346,83.33333333333333,-18.836651914508344,66.01773946704961,53.3597071476512,144.55864526819562,7.738,45.0,90.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E1-E2
73,73,100.0,361.8211003661468,13.388440590523203,373.38844059052315,79.16666666666667,-30.14109358709611,39.39347158144114,29.33120147450268,137.21150032192298,7.738,45.0,135.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E1-E2
73,73,100.0,360.0,-0.5023711552154282,359.4976288447846,69.44444444444444,-33.105998582265656,0.0,0.0,0.0,7.738,45.0,0.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E2-E3
73,73,100.0,360.0,23.563708320547903,383.5637083205479,72.22222222222223,-33.330090081200446,47.58595551672237,35.17052725809942,127.53538787745748,7.738,45.0,45.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E2-E3
73,73,100.0,360.0,-1.4183319388864106,358.5816680611136,62.5,-20.545772881055594,66.42485173968646,37.972195164663816,167.46898714127474,7.738,45.0,90.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E2-E3
73,73,100.0,407.7763178646938,-15.810256924018006,344.18974307598205,63.888888888888886,-29.644447575200203,53.09424670538317,28.86132684751884,177.21967398407628,7.738,45.0,135.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E2-E3
72,73,98.63013698630137,539.0951510245577,5.296032695775125,-354.7039673042249,52.11267605633803,-40.23744256797276,0.0,0.0,0.0,7.738,45.0,0.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E3-E4
73,73,100.0,302.2783706522255,-16.615030297282033,-16.615030297282033,51.388888888888886,-33.572385041003066,66.62214123372824,47.925157989206966,173.5914792159797,7.738,45.0,45.0,legacy_cp_minus90,沿用圆极化路线的 A + B*(-90 deg) 合成，仅作对照。,E3-E4
